"rank" "feature_density_pos" "weighted_feature_density_pos" "feature_density_zero" 
0.46226 1.0273 1.0261 1.1274
0.46236 1.0327 1.0339 1.1088
0.46246 1.0165 1.0129 1.0123
0.46256 0.9595 0.9553 0.9739
0.46265 0.9955 0.9943 0.9739
0.46275 1.0417 1.0387 1.0651
0.46285 1.0117 1.0099 0.9733
0.46295 0.9703 0.9715 0.9271
0.46305 1.0219 1.0201 0.9943
0.46315 0.9940 0.9946 0.9808
0.46325 0.8858 0.8900 0.7718
0.46335 0.8888 0.8930 0.7904
0.46345 0.8918 0.8960 0.7946
0.46355 0.8972 0.8996 0.7724
0.46365 0.9157 0.9187 0.7670
0.46375 0.9481 0.9511 0.8324
0.46385 0.9049 0.9085 0.7574
0.46395 0.9643 0.9637 0.8390
0.46405 0.9367 0.9373 0.8330
0.46415 0.9805 0.9817 0.8690
0.46424 1.0057 1.0045 0.8756
0.46434 0.9145 0.9181 0.7832
0.46444 0.9283 0.9313 0.7832
0.46454 0.9643 0.9649 0.8282
0.46464 0.9838 0.9850 0.8278
0.46474 0.9913 0.9925 0.8402
0.46484 0.9943 0.9955 0.8732
0.46494 0.9061 0.9055 0.8546
0.46504 0.8684 0.8678 0.7658
0.46514 0.8780 0.8768 0.7418
0.46524 0.8978 0.8978 0.7328
0.46534 0.9265 0.9271 0.7502
0.46544 0.9769 0.9769 0.9301
0.46554 0.9607 0.9613 0.7856
0.46564 0.9841 0.9835 0.8900
0.46574 0.9895 0.9895 0.9691
0.46584 1.0147 1.0147 1.1484
0.46593 1.0057 1.0057 1.0867
0.46603 1.0171 1.0183 1.0903
0.46613 1.0252 1.0264 1.0900
0.46623 1.0489 1.0501 1.0981
0.46633 1.0471 1.0459 1.0861
0.46643 0.9277 0.9301 1.1022
0.46653 0.9301 0.9325 1.1052
0.46663 0.9397 0.9397 0.9781
0.46673 0.9451 0.9445 0.9919
0.46683 0.9475 0.9487 0.9949
0.46693 0.9523 0.9517 0.9907
0.46703 0.9589 0.9583 1.0795
0.46713 0.9691 0.9685 1.0555
0.46723 0.9607 0.9613 1.0705
0.46733 0.9733 0.9721 1.0543
0.46743 0.9655 0.9661 0.9895
0.46752 0.9667 0.9667 1.0825
0.46762 1.0060 1.0054 1.0576
0.46772 0.9883 0.9889 1.0777
0.46782 0.9907 0.9907 1.0717
0.46792 0.9961 0.9949 1.0693
0.46802 0.9865 0.9877 1.0705
0.46812 0.9949 0.9949 1.0903
0.46822 0.9967 0.9991 1.0801
0.46832 0.9889 0.9889 1.0831
0.46842 0.9913 0.9919 1.0831
0.46852 1.0057 1.0063 1.0831
0.46862 1.0039 1.0057 1.0909
0.46872 0.9925 0.9925 1.0783
0.46882 0.9925 0.9931 1.0825
0.46892 0.9949 0.9955 1.0849
0.46902 0.9967 0.9961 1.0753
0.46911 0.9970 0.9982 1.0810
0.46921 0.9985 0.9997 1.0843
0.46931 0.9985 0.9991 1.0795
0.46941 0.9991 1.0003 1.0867
0.46951 0.9979 0.9985 1.0939
0.46961 0.9817 0.9835 1.1010
0.46971 0.9913 0.9931 1.0171
0.46981 0.9769 0.9793 1.0201
0.46991 0.9811 0.9829 1.0237
0.47001 0.9991 0.9991 1.0219
0.47011 1.0081 1.0093 1.0099
0.47021 0.9733 0.9733 1.0429
0.47031 0.9967 0.9961 1.0777
0.47041 1.0033 1.0033 0.9565
0.47051 1.0237 1.0231 1.0681
0.47061 1.0264 1.0264 1.0750
0.47071 0.9865 0.9853 1.0213
0.47080 1.0105 1.0093 0.9961
0.47090 0.9919 0.9925 0.9025
0.47100 1.0357 1.0363 1.0495
0.47110 1.0441 1.0411 1.0141
0.47120 1.0195 1.0195 1.0597
0.47130 1.0561 1.0561 1.0261
0.47140 1.0465 1.0453 1.0435
0.47150 1.0549 1.0543 1.0159
0.47160 1.0195 1.0171 1.0021
0.47170 1.0225 1.0207 1.0891
0.47180 1.0375 1.0369 1.0579
0.47190 1.0201 1.0207 1.0993
0.47200 1.0207 1.0213 1.0969
0.47210 1.0312 1.0312 1.1014
0.47220 1.0231 1.0213 0.9937
0.47230 1.0435 1.0423 1.1430
0.47239 1.0537 1.0525 1.1106
0.47249 1.0171 1.0159 1.0567
0.47259 1.0147 1.0135 1.0123
0.47269 0.9937 0.9943 1.0855
0.47279 1.0159 1.0165 1.0159
0.47289 1.0111 1.0111 1.0771
0.47299 0.9667 0.9679 0.9745
0.47309 0.9931 0.9913 0.9973
0.47319 0.9763 0.9757 1.0291
0.47329 0.9595 0.9595 0.9691
0.47339 0.9997 1.0003 1.0207
0.47349 0.9685 0.9697 0.9769
0.47359 1.0060 1.0042 1.0702
0.47369 0.9985 0.9973 1.0729
0.47379 0.9523 0.9511 0.9811
0.47389 0.9307 0.9313 0.9907
0.47398 1.0225 1.0195 1.0573
0.47408 0.9817 0.9817 1.0063
0.47418 0.9817 0.9811 1.0069
0.47428 0.9625 0.9619 0.9769
0.47438 1.0123 1.0129 1.0813
0.47448 0.9595 0.9571 0.9691
0.47458 0.9373 0.9373 0.9895
0.47468 0.9625 0.9619 0.9871
0.47478 0.9379 0.9367 0.9865
0.47488 1.0417 1.0381 1.0591
0.47498 0.9373 0.9373 0.9865
0.47508 1.0180 1.0192 1.0738
0.47518 0.9463 0.9445 0.9841
0.47528 1.0339 1.0327 0.9787
0.47538 0.9391 0.9391 0.9847
0.47548 0.9187 0.9181 0.9217
0.47558 1.0003 0.9985 1.0759
0.47567 0.9373 0.9367 0.9979
0.47577 0.9259 0.9265 1.0087
0.47587 0.9919 0.9913 1.0987
0.47597 0.9967 0.9967 1.0231
0.47607 1.0081 1.0075 1.0363
0.47617 1.0057 1.0051 1.0747
0.47627 1.0075 1.0063 1.0339
0.47637 1.0021 1.0033 1.0717
0.47647 1.0093 1.0081 1.0315
0.47657 0.9466 0.9478 0.9892
0.47667 1.0177 1.0141 1.1076
0.47677 0.9523 0.9517 1.0045
0.47687 1.0321 1.0297 1.0789
0.47697 0.9679 0.9679 0.9469
0.47707 0.9925 0.9925 0.9787
0.47717 0.9991 0.9997 1.0987
0.47726 0.9961 0.9961 0.9955
0.47736 1.0039 1.0015 0.9985
0.47746 1.0171 1.0147 1.0777
0.47756 0.9889 0.9901 1.0183
0.47766 1.0183 1.0159 1.0807
0.47776 1.0063 1.0051 1.0063
0.47786 1.0213 1.0213 1.1148
0.47796 1.0231 1.0219 1.0843
0.47806 0.9832 0.9844 0.9982
0.47816 1.0423 1.0417 1.0537
0.47826 0.9559 0.9565 0.9415
0.47836 1.0285 1.0279 1.1310
0.47846 1.0291 1.0285 1.0819
0.47856 0.9433 0.9445 0.8228
0.47866 1.0345 1.0333 1.1370
0.47876 1.0297 1.0291 1.0987
0.47886 1.0405 1.0411 1.0459
0.47895 1.0285 1.0249 1.0003
0.47905 1.0387 1.0369 1.1058
0.47915 0.9871 0.9877 0.9751
0.47925 0.9877 0.9877 0.9835
0.47935 1.0267 1.0273 1.0753
0.47945 1.0243 1.0243 1.0843
0.47955 0.9922 0.9940 1.0102
0.47965 1.0135 1.0135 1.0969
0.47975 0.9997 0.9991 0.9727
0.47985 0.9763 0.9781 1.0255
0.47995 1.0339 1.0351 1.0723
0.48005 1.0225 1.0219 1.1016
0.48015 0.9811 0.9835 1.0021
0.48025 0.9481 0.9523 1.0483
0.48035 0.9595 0.9619 1.0171
0.48045 0.9625 0.9643 1.0429
0.48054 0.9607 0.9649 1.0321
0.48064 0.9427 0.9439 0.9445
0.48074 0.9631 0.9649 1.0777
0.48084 0.9631 0.9673 1.0285
0.48094 0.9817 0.9847 1.1592
0.48104 0.9730 0.9742 1.0882
0.48114 0.9619 0.9661 1.0639
0.48124 0.9823 0.9835 1.0639
0.48134 0.9997 1.0027 1.1646
0.48144 0.9859 0.9865 1.0699
0.48154 0.9871 0.9877 1.0675
0.48164 0.9841 0.9889 1.1490
0.48174 0.9619 0.9625 0.9769
0.48184 1.0213 1.0195 1.1274
0.48194 0.9901 0.9913 1.0393
0.48204 0.9199 0.9211 0.7430
0.48213 0.9247 0.9253 0.7592
0.48223 0.9607 0.9637 1.0135
0.48233 0.9889 0.9913 0.9829
0.48243 0.9799 0.9805 0.9109
0.48253 1.0000 1.0006 0.9766
0.48263 1.0153 1.0159 1.0513
0.48273 0.9949 0.9967 0.9349
0.48283 1.0009 1.0033 1.0363
0.48293 1.0015 1.0051 1.1022
0.48303 1.0267 1.0255 1.0117
0.48313 1.0099 1.0111 1.0813
0.48323 1.0099 1.0129 1.1094
0.48333 1.0291 1.0291 1.1070
0.48343 1.0525 1.0537 1.0957
0.48353 1.0429 1.0429 1.0759
0.48363 1.0423 1.0441 1.0867
0.48373 1.0207 1.0255 1.0891
0.48382 0.9805 0.9829 0.8810
0.48392 0.9637 0.9637 0.8312
0.48402 1.0126 1.0108 0.9346
0.48412 0.9901 0.9895 0.8522
0.48422 0.9859 0.9853 0.9217
0.48432 0.8690 0.8684 0.7508
0.48442 0.8828 0.8828 0.7700
0.48452 0.9115 0.9115 0.7544
0.48462 0.9631 0.9625 0.9097
0.48472 0.9715 0.9715 0.9265
0.48482 0.9907 0.9901 0.9265
0.48492 0.9943 0.9943 0.9349
0.48502 1.0027 1.0027 1.0105
0.48512 0.9427 0.9439 1.0027
0.48522 0.8936 0.8918 0.8726
0.48532 0.8480 0.8492 0.7610
0.48541 0.7952 0.7940 0.7286
0.48551 0.8458 0.8476 0.7373
0.48561 0.8438 0.8474 0.7430
0.48571 0.8978 0.9001 0.7520
0.48581 1.0171 1.0171 1.0327
0.48591 0.8846 0.8894 0.7916
0.48601 0.8870 0.8918 0.7940
0.48611 0.8894 0.8936 0.7946
0.48621 0.8888 0.8930 0.7916
0.48631 0.8918 0.8948 0.7934
0.48641 0.9433 0.9451 0.9061
0.48651 0.8936 0.8978 0.7694
0.48661 0.8948 0.8996 0.7934
0.48671 0.8240 0.8258 0.7556
0.48681 0.9283 0.9301 0.8078
0.48691 0.9943 0.9925 0.9901
0.48700 0.9712 0.9718 0.9070
0.48710 0.9775 0.9763 0.9151
0.48720 1.0207 1.0177 0.9829
0.48730 1.0621 1.0579 1.0609
0.48740 1.0321 1.0303 0.9625
0.48750 0.9967 0.9967 0.9157
0.48760 1.0387 1.0369 0.9625
0.48770 0.9565 0.9583 0.8006
0.48780 0.9361 0.9379 1.0339
0.48790 0.9595 0.9625 0.9703
0.48800 0.9319 0.9349 1.1118
0.48810 0.9361 0.9391 1.1154
0.48820 0.9373 0.9415 1.1076
0.48830 0.9397 0.9433 1.1088
0.48840 0.9403 0.9415 1.0327
0.48850 0.9466 0.9472 0.9724
0.48860 0.9613 0.9595 1.0153
0.48869 0.9631 0.9619 1.0075
0.48879 0.9721 0.9709 1.0639
0.48889 0.9685 0.9673 1.0063
0.48899 0.9847 0.9823 0.9955
0.48909 0.9673 0.9679 1.0813
0.48919 0.9745 0.9733 1.0039
0.48929 0.9757 0.9757 1.0153
0.48939 0.9883 0.9877 1.0027
0.48949 0.9757 0.9769 1.0159
0.48959 0.9793 0.9775 1.0651
0.48969 0.9973 0.9961 1.0195
0.48979 0.9883 0.9877 1.0801
0.48989 0.9787 0.9769 1.0801
0.48999 0.9934 0.9922 1.0684
0.49009 0.9919 0.9907 1.0747
0.49019 0.9991 0.9967 1.0771
0.49028 0.9973 0.9967 1.0825
0.49038 1.0015 0.9991 1.0825
0.49048 0.9877 0.9877 1.0897
0.49058 1.0165 1.0141 1.0723
0.49068 1.0117 1.0099 1.0987
0.49078 0.9859 0.9859 1.1040
0.49088 1.0057 1.0039 1.0879
0.49098 1.0099 1.0081 1.1052
0.49108 1.0303 1.0303 1.0615
0.49118 1.0207 1.0189 1.1022
0.49128 1.0225 1.0213 1.1118
0.49138 1.0231 1.0213 1.1166
0.49148 1.0396 1.0390 1.0552
0.49158 1.0309 1.0297 1.1208
0.49168 1.0663 1.0645 1.1010
0.49178 1.0399 1.0393 1.1220
0.49187 1.0483 1.0477 1.1580
0.49197 1.0087 1.0093 1.0711
0.49207 0.9943 0.9955 1.0825
0.49217 0.9949 0.9961 1.0897
0.49227 0.9949 0.9961 1.1004
0.49237 0.9985 0.9979 1.0675
0.49247 0.9973 0.9985 1.0897
0.49257 0.9859 0.9859 1.0813
0.49267 0.9979 0.9997 1.0885
0.49277 1.0009 1.0009 1.0849
0.49287 0.9973 0.9985 1.0741
0.49297 1.0030 1.0042 1.0810
0.49307 1.0063 1.0057 1.0711
0.49317 0.9817 0.9841 1.0093
0.49327 1.0087 1.0093 1.0117
0.49337 1.0423 1.0411 1.0003
0.49347 1.0393 1.0381 1.0519
0.49356 1.0225 1.0237 1.0621
0.49366 1.0117 1.0111 1.0765
0.49376 1.0129 1.0105 1.0903
0.49386 1.0129 1.0129 1.0789
0.49396 1.0099 1.0117 1.0987
0.49406 1.0207 1.0195 1.0903
0.49416 1.0225 1.0219 1.0933
0.49426 1.0249 1.0243 1.0981
0.49436 1.0051 1.0057 1.1022
0.49446 1.0360 1.0348 1.1044
0.49456 1.0315 1.0327 1.0927
0.49466 1.0393 1.0393 1.1286
0.49476 1.0477 1.0471 1.1238
0.49486 1.0537 1.0531 1.1154
0.49496 1.0483 1.0477 1.1148
0.49506 1.0675 1.0681 1.1868
0.49515 0.9541 0.9589 1.1118
0.49525 0.9571 0.9607 1.1250
0.49535 0.9589 0.9625 1.1322
0.49545 0.9541 0.9571 1.0447
0.49555 0.9577 0.9607 0.9811
0.49565 0.9811 0.9823 1.0135
0.49575 0.9853 0.9847 1.0087
0.49585 1.0069 1.0075 1.0789
0.49595 1.0114 1.0108 1.0654
0.49605 0.9949 0.9955 1.0927
0.49615 1.0159 1.0159 1.0645
0.49625 0.9841 0.9871 1.0435
0.49635 1.0189 1.0201 1.0903
0.49645 1.0231 1.0231 1.0801
0.49655 1.0255 1.0255 1.0789
0.49665 1.0297 1.0285 1.0753
0.49675 1.0321 1.0315 1.0783
0.49684 1.0117 1.0111 1.0951
0.49694 1.0369 1.0357 1.0861
0.49704 0.9643 0.9613 0.9877
0.49714 0.9613 0.9631 0.9949
0.49724 0.9295 0.9307 1.0075
0.49734 0.8504 0.8534 0.9097
0.49744 0.9556 0.9592 1.0420
0.49754 0.9073 0.9109 1.0189
0.49764 0.9637 0.9673 1.0981
0.49774 1.0063 1.0093 1.0957
0.49784 0.9061 0.9091 1.0087
0.49794 1.0021 1.0045 1.0891
0.49804 0.9577 0.9637 1.1118
0.49814 0.9817 0.9859 1.1010
0.49824 0.9055 0.9085 1.0105
0.49834 0.9655 0.9703 1.1202
0.49843 0.9277 0.9277 0.9799
0.49853 0.9919 0.9925 1.0591
0.49863 0.9961 0.9973 1.0603
0.49873 0.9373 0.9379 1.0057
0.49883 1.0033 1.0033 1.0615
0.49893 0.9958 0.9970 1.0786
0.49903 0.9367 0.9373 0.9769
0.49913 1.0087 1.0087 1.0585
0.49923 1.0141 1.0147 1.1052
0.49933 1.0627 1.0603 1.1604
0.49943 0.9271 0.9307 1.0093
0.49953 0.9865 0.9865 1.0147
0.49963 0.9355 0.9343 0.9031
0.49973 0.9985 0.9997 1.0423
0.49983 1.0135 1.0135 1.0105
0.49993 0.9985 1.0003 1.0159
0.50002 1.0033 1.0039 1.0765
0.50012 0.9934 0.9934 0.9322
0.50022 1.0072 1.0072 0.9940
0.50032 0.9994 1.0006 1.0294
0.50042 1.0096 1.0108 1.0198
0.50052 1.0372 1.0360 1.1080
0.50062 1.0216 1.0234 1.0935
0.50072 0.9982 1.0006 1.0348
0.50082 1.0180 1.0186 1.0953
0.50092 1.0132 1.0132 1.0804
0.50102 0.9544 0.9556 1.0000
0.50112 1.0264 1.0270 1.0840
0.50122 1.0078 1.0114 1.1050
0.50132 1.0282 1.0276 1.0827
0.50142 1.0360 1.0348 1.0996
0.50152 0.9634 0.9628 0.9898
0.50162 1.0120 1.0120 1.0924
0.50171 1.0420 1.0408 1.1007
0.50181 0.9688 0.9694 1.0246
0.50191 0.9628 0.9610 0.9898
0.50201 1.0450 1.0432 1.0852
0.50211 1.0348 1.0324 1.1361
0.50221 1.0546 1.0534 1.0768
0.50231 1.0480 1.0504 1.1157
0.50241 1.0414 1.0420 1.0876
0.50251 1.0276 1.0288 1.0641
0.50261 1.0324 1.0342 1.1062
0.50271 0.9274 0.9286 1.0096
0.50281 0.9952 0.9982 1.1523
0.50291 0.9340 0.9370 1.0336
0.50301 0.9538 0.9562 1.0282
0.50311 0.9658 0.9712 1.1068
0.50321 0.9766 0.9736 1.1103
0.50330 0.9676 0.9712 1.0264
0.50340 0.9610 0.9622 0.9934
0.50350 0.9640 0.9664 0.9982
0.50360 0.9850 0.9850 1.0318
0.50370 0.9964 0.9982 1.1050
0.50380 0.9772 0.9796 1.0192
0.50390 0.9946 0.9952 1.0192
0.50400 0.9844 0.9874 1.0048
0.50410 1.0030 1.0042 1.0408
0.50420 1.0066 1.0060 1.0504
0.50430 1.0090 1.0126 1.1031
0.50440 0.9598 0.9634 0.9574
0.50450 1.0192 1.0198 1.0797
0.50460 1.0366 1.0366 1.1710
0.50470 1.0048 1.0048 1.0060
0.50480 1.0228 1.0228 1.0066
0.50489 0.9844 0.9838 0.8777
0.50499 1.0030 1.0048 0.9622
0.50509 1.0318 1.0306 0.9478
0.50519 1.0348 1.0330 0.9676
0.50529 0.9952 0.9952 0.8597
0.50539 0.9328 0.9340 0.8248
0.50549 0.9994 0.9982 0.9730
0.50559 0.9772 0.9760 0.9058
0.50569 1.0192 1.0168 0.9742
0.50579 0.9856 0.9844 0.9059
0.50589 0.9964 0.9952 0.9136
0.50599 1.0006 0.9982 0.9095
0.50609 0.9202 0.9202 0.7433
0.50619 0.9275 0.9287 0.7560
0.50629 0.9520 0.9538 0.8548
0.50639 0.9658 0.9670 0.9347
0.50649 0.9706 0.9760 1.0990
0.50658 0.9820 0.9862 1.1079
0.50668 0.9910 0.9928 1.0816
0.50678 0.9928 0.9940 1.0048
0.50688 1.0120 1.0138 0.9976
0.50698 1.0252 1.0270 1.0863
0.50708 1.0066 1.0090 1.0306
0.50718 1.0330 1.0336 1.0948
0.50728 1.0192 1.0204 1.0090
0.50738 1.0198 1.0198 1.0048
0.50748 0.9832 0.9856 1.1097
0.50758 0.9562 0.9592 1.0336
0.50768 0.9023 0.9035 0.8369
0.50778 0.9316 0.9340 0.9172
0.50788 0.9484 0.9478 0.8639
0.50798 0.9268 0.9250 0.7780
0.50808 0.9502 0.9478 0.8255
0.50817 0.9550 0.9532 0.8554
0.50827 0.9430 0.9406 0.8495
0.50837 0.9694 0.9664 0.8734
0.50847 1.0102 1.0054 1.0594
0.50857 0.9946 0.9916 0.9754
0.50867 0.9970 0.9940 0.9784
0.50877 0.9784 0.9766 0.8999
0.50887 1.0048 1.0018 0.9874
0.50897 1.0012 0.9988 0.8675
0.50907 1.0180 1.0168 1.0354
0.50917 1.0402 1.0372 1.1253
0.50927 1.0498 1.0456 1.0864
0.50937 1.0564 1.0534 1.1133
0.50947 1.0708 1.0672 1.1494
0.50957 1.0785 1.0743 1.1115
0.50967 1.0942 1.0918 1.1272
0.50976 1.1169 1.1139 1.2206
0.50986 1.0900 1.0864 1.1092
0.50996 1.0102 1.0090 1.0606
0.51006 0.9814 0.9796 1.0438
0.51016 0.9892 0.9874 1.0438
0.51026 0.9946 0.9928 1.0558
0.51036 0.9958 0.9952 1.0552
0.51046 0.9994 0.9970 1.0570
0.51056 0.9328 0.9328 0.9694
0.51066 0.8699 0.8693 0.8801
0.51076 0.9376 0.9376 0.9700
0.51086 0.9359 0.9371 0.9808
0.51096 0.9370 0.9376 0.9850
0.51106 0.9371 0.9388 0.9904
0.51116 0.9406 0.9400 0.9796
0.51126 0.8777 0.8783 0.8945
0.51136 0.9448 0.9442 0.9712
0.51145 0.9442 0.9442 0.9862
0.51155 0.9490 0.9490 0.9934
0.51165 0.9664 0.9682 1.0174
0.51175 0.9424 0.9442 0.9233
0.51185 0.9796 0.9814 1.0036
0.51195 0.9802 0.9808 0.9976
0.51205 0.9784 0.9796 0.9766
0.51215 0.9466 0.9484 0.9257
0.51225 0.9964 0.9976 1.0030
0.51235 0.9826 0.9844 0.9526
0.51245 1.0066 1.0054 1.0168
0.51255 1.0096 1.0096 0.9772
0.51265 1.0174 1.0180 1.0444
0.51275 1.0378 1.0372 1.0252
0.51285 1.0432 1.0420 1.0078
0.51295 1.0354 1.0330 1.0276
0.51304 1.0276 1.0264 1.0738
0.51314 0.9556 0.9568 0.9334
0.51324 0.9922 0.9928 0.9832
0.51334 0.9940 0.9952 0.9748
0.51344 0.9958 0.9970 0.9766
0.51354 1.0000 1.0006 0.9982
0.51364 1.0024 1.0018 0.9964
0.51374 0.9634 0.9658 0.9274
0.51384 1.0072 1.0066 1.0030
0.51394 0.9916 0.9898 0.9286
0.51404 1.0312 1.0294 1.0312
0.51414 1.0318 1.0318 1.0024
0.51424 1.0348 1.0366 1.0378
0.51434 1.0162 1.0174 0.9796
0.51444 1.0534 1.0516 1.0522
0.51454 1.0270 1.0270 1.0090
0.51463 1.0186 1.0186 1.0420
0.51473 1.0378 1.0372 1.0707
0.51483 1.0186 1.0186 0.9922
0.51493 1.0360 1.0366 1.0618
0.51503 1.0018 1.0030 1.0546
0.51513 0.9994 1.0012 1.0647
0.51523 0.9778 0.9814 1.0594
0.51533 0.9071 0.9095 0.9430
0.51543 0.9172 0.9202 1.0264
0.51553 0.9215 0.9245 1.0366
0.51563 0.9250 0.9292 1.0360
0.51573 0.9652 0.9670 1.0534
0.51583 0.9334 0.9352 0.8710
0.51593 0.9418 0.9442 1.0414
0.51603 0.9328 0.9352 0.9562
0.51613 0.9514 0.9550 0.9808
0.51623 0.9616 0.9634 0.9880
0.51632 0.9712 0.9736 1.0462
0.51642 0.9994 1.0006 1.0863
0.51652 1.0060 1.0078 1.0924
0.51662 0.9496 0.9544 1.0198
0.51672 1.0102 1.0084 1.0642
0.51682 0.9760 0.9772 1.0108
0.51692 0.9784 0.9796 1.0216
0.51702 1.0156 1.0168 1.0839
0.51712 0.9478 0.9508 0.9694
0.51722 1.0198 1.0216 1.0767
0.51732 1.0228 1.0234 1.0882
0.51742 0.9580 0.9604 1.0252
0.51752 1.0282 1.0276 1.0714
0.51762 1.0162 1.0162 0.9754
0.51772 1.0060 1.0060 1.0905
0.51782 1.0396 1.0396 1.0840
0.51791 1.0108 1.0114 1.0114
0.51801 0.9352 0.9388 1.0336
0.51811 0.9538 0.9574 1.0222
0.51821 0.9940 0.9940 1.0936
0.51831 0.9952 0.9964 1.0408
0.51841 0.9868 0.9874 1.0096
0.51851 1.0048 1.0042 1.0857
0.51861 0.9898 0.9892 0.9832
0.51871 1.0060 1.0060 1.0917
0.51881 1.0360 1.0354 1.0570
0.51891 0.9652 0.9664 0.9970
0.51901 1.0036 1.0054 1.0996
0.51911 0.9790 0.9808 1.0084
0.51921 1.0114 1.0150 1.1205
0.51931 1.0192 1.0192 1.0930
0.51941 0.9365 0.9412 1.0312
0.51951 0.9394 0.9424 1.0372
0.51960 0.9353 0.9406 1.0282
0.51970 0.9502 0.9550 1.1146
0.51980 0.9388 0.9424 1.0348
0.51990 0.9568 0.9604 0.9988
0.52000 1.0426 1.0420 1.1085
0.52010 0.9382 0.9430 1.0288
0.52020 0.9371 0.9418 1.0138
0.52030 0.9394 0.9430 1.0252
0.52040 0.9520 0.9562 1.1073
0.52050 0.9406 0.9454 1.0144
0.52060 0.9508 0.9556 1.1080
0.52070 0.9412 0.9460 1.0390
0.52080 0.9424 0.9472 1.0348
0.52090 0.9526 0.9562 1.1139
0.52100 0.9790 0.9808 1.0534
0.52110 1.0006 1.0018 1.0917
0.52119 0.9856 0.9850 1.0090
0.52129 0.9892 0.9922 1.0773
0.52139 0.9802 0.9814 1.0714
0.52149 0.9592 0.9598 0.9616
0.52159 0.9808 0.9784 0.9376
0.52169 0.9814 0.9814 1.0078
0.52179 0.9718 0.9718 1.0306
0.52189 0.9832 0.9832 1.0629
0.52199 0.9880 0.9880 1.0126
0.52209 0.9736 0.9724 0.9550
0.52219 0.9898 0.9886 1.0162
0.52229 0.9916 0.9910 1.0042
0.52239 0.9928 0.9922 1.0102
0.52249 0.9946 0.9952 1.0312
0.52259 0.9742 0.9742 0.9826
0.52269 0.9772 0.9790 1.0072
0.52278 1.0096 1.0096 1.0749
0.52288 1.0108 1.0090 1.0720
0.52298 1.0126 1.0114 1.0755
0.52308 1.0126 1.0126 1.0726
0.52318 0.9682 0.9700 0.9448
0.52328 0.9826 0.9832 0.9910
0.52338 1.0162 1.0162 1.0749
0.52348 1.0060 1.0060 1.0228
0.52358 1.0186 1.0174 1.0360
0.52368 0.9856 0.9868 1.0078
0.52378 0.9910 0.9916 1.0240
0.52388 1.0438 1.0408 1.0707
0.52398 1.0312 1.0306 1.0936
0.52408 1.0210 1.0198 1.0276
0.52418 1.0360 1.0348 1.1080
0.52428 0.9880 0.9892 1.0090
0.52438 1.0372 1.0366 1.0654
0.52447 1.0288 1.0294 1.1121
0.52457 1.0402 1.0396 1.0744
0.52467 1.0420 1.0408 1.0558
0.52477 1.0036 1.0024 0.9328
0.52487 1.0252 1.0246 0.9424
0.52497 0.9688 0.9664 0.9676
0.52507 1.0018 1.0036 1.0636
0.52517 1.0282 1.0282 1.0659
0.52527 1.0300 1.0294 1.0798
0.52537 1.0306 1.0294 1.0144
0.52547 1.0444 1.0444 1.1026
0.52557 1.0689 1.0665 1.1511
0.52567 0.9994 1.0018 1.0060
0.52577 1.0378 1.0378 1.0869
0.52587 0.9994 1.0018 1.0174
0.52597 1.0156 1.0162 1.0923
0.52606 1.0102 1.0108 1.0090
0.52616 1.0486 1.0492 1.0540
0.52626 1.0456 1.0474 1.1230
0.52636 0.9556 0.9610 1.1163
0.52646 0.9508 0.9544 1.0306
0.52656 0.9616 0.9670 1.1206
0.52666 0.9532 0.9580 0.9724
0.52676 0.9616 0.9658 1.1206
0.52686 0.9916 0.9946 1.1103
0.52696 0.9826 0.9862 0.9928
0.52706 0.9634 0.9670 1.1199
0.52716 0.9586 0.9646 1.1050
0.52726 0.9646 0.9688 1.1241
0.52736 0.9670 0.9712 1.1332
0.52746 0.9628 0.9676 1.1103
0.52756 0.9640 0.9682 1.1224
0.52765 0.9652 0.9706 1.1181
0.52775 0.9718 0.9736 1.1272
0.52785 0.9694 0.9736 1.1241
0.52795 0.9706 0.9748 1.1080
0.52805 0.9628 0.9658 1.0558
0.52815 0.9796 0.9838 1.1139
0.52825 0.9112 0.9130 1.0252
0.52835 0.8795 0.8813 0.9077
0.52845 0.9358 0.9400 1.0018
0.52855 0.9490 0.9508 1.0468
0.52865 0.9166 0.9184 0.9100
0.52875 0.9796 0.9790 1.1031
0.52885 0.9550 0.9580 1.0522
0.52895 1.0024 1.0018 1.1241
0.52905 0.9634 0.9610 0.9790
0.52915 0.9802 0.9796 1.0300
0.52925 0.9865 0.9886 1.0762
0.52934 0.8972 0.8975 0.7278
0.52944 0.9163 0.9163 0.7534
0.52954 0.8941 0.8932 0.7487
0.52964 0.7377 0.7380 0.7146
0.52974 0.8530 0.8554 0.9058
0.52984 0.9098 0.9128 0.9197
0.52994 0.8680 0.8683 0.8986
0.53004 0.9448 0.9469 0.9730
0.53014 0.9343 0.9355 0.9022
0.53024 0.9625 0.9619 0.9760
0.53034 0.9751 0.9736 0.9736
0.53044 1.0483 1.0486 1.0767
0.53054 0.9142 0.9148 0.8908
0.53064 0.9952 0.9922 0.9862
0.53074 0.9748 0.9769 0.9892
0.53084 1.0168 1.0141 0.9874
0.53093 0.9034 0.9040 0.8212
0.53103 0.9340 0.9343 0.8194
0.53113 0.9583 0.9583 0.8477
0.53123 0.9706 0.9700 0.9058
0.53133 0.9679 0.9661 0.9035
0.53143 0.9724 0.9715 0.8824
0.53153 0.9838 0.9829 0.9886
