"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.49714 0.9589 0.9589
0.49724 0.9601 0.9601
0.49734 1.0315 1.0315
0.49744 1.0804 1.0804
0.49754 1.0591 1.0591
0.49764 0.9607 0.9607
0.49774 0.9607 0.9607
0.49784 0.9457 0.9457
0.49794 0.9337 0.9337
0.49804 0.9373 0.9373
0.49814 0.9379 0.9379
0.49824 0.9505 0.9505
0.49834 0.9391 0.9391
0.49843 0.9397 0.9397
0.49853 0.9409 0.9409
0.49863 0.9421 0.9421
0.49873 0.9517 0.9517
0.49883 0.9433 0.9433
0.49893 0.9448 0.9448
0.49903 0.9469 0.9469
0.49913 0.9547 0.9547
0.49923 0.9499 0.9499
0.49933 0.9523 0.9523
0.49943 0.9625 0.9625
0.49953 0.9583 0.9583
0.49963 0.9601 0.9601
0.49973 0.9613 0.9613
0.49983 0.9619 0.9619
0.49993 0.9625 0.9625
0.50002 0.9631 0.9631
0.50012 0.9646 0.9646
0.50022 0.9658 0.9658
0.50032 0.9694 0.9694
0.50042 0.9700 0.9700
0.50052 0.9688 0.9688
0.50062 0.9778 0.9778
0.50072 0.9760 0.9760
0.50082 0.9820 0.9820
0.50092 0.9898 0.9898
0.50102 0.9688 0.9688
0.50112 0.9706 0.9706
0.50122 0.9718 0.9718
0.50132 0.9712 0.9712
0.50142 0.9730 0.9730
0.50152 0.9754 0.9754
0.50162 0.9778 0.9778
0.50171 0.9802 0.9802
0.50181 0.9814 0.9814
0.50191 0.9814 0.9814
0.50201 0.9838 0.9838
0.50211 0.9862 0.9862
0.50221 0.9880 0.9880
0.50231 0.9886 0.9886
0.50241 0.9904 0.9904
0.50251 0.9958 0.9958
0.50261 1.0000 1.0000
0.50271 1.0072 1.0072
0.50281 1.0612 1.0612
0.50291 0.8950 0.8950
0.50301 0.9107 0.9107
0.50311 0.9148 0.9148
0.50321 0.9173 0.9173
0.50330 0.9214 0.9214
0.50340 0.9239 0.9239
0.50350 0.9286 0.9286
0.50360 0.9311 0.9311
0.50370 0.9352 0.9352
0.50380 0.9359 0.9359
0.50390 0.9418 0.9418
0.50400 0.9460 0.9460
0.50410 0.9502 0.9502
0.50420 0.9532 0.9532
0.50430 0.9574 0.9574
0.50440 0.9604 0.9604
0.50450 0.9616 0.9616
0.50460 0.9634 0.9634
0.50470 0.9658 0.9658
0.50480 0.9694 0.9694
0.50489 0.9688 0.9688
0.50499 0.9730 0.9730
0.50509 0.9736 0.9736
0.50519 0.9742 0.9742
0.50529 0.9760 0.9760
0.50539 0.9778 0.9778
0.50549 0.9562 0.9562
0.50559 0.9598 0.9598
0.50569 0.9424 0.9424
0.50579 0.9544 0.9544
0.50589 0.9628 0.9628
0.50599 0.9646 0.9646
0.50609 0.9466 0.9466
0.50619 0.9658 0.9658
0.50629 0.9658 0.9658
0.50639 0.9472 0.9472
0.50649 0.9676 0.9676
0.50658 0.9634 0.9634
0.50668 0.9496 0.9496
0.50678 0.9700 0.9700
0.50688 0.9682 0.9682
0.50698 0.9520 0.9520
0.50708 0.9736 0.9736
0.50718 0.9538 0.9538
0.50728 0.9724 0.9724
0.50738 0.9778 0.9778
0.50748 0.9562 0.9562
0.50758 0.9796 0.9796
0.50768 0.9814 0.9814
0.50778 0.9826 0.9826
0.50788 0.9592 0.9592
0.50798 0.9826 0.9826
0.50808 0.9880 0.9880
0.50817 0.9760 0.9760
0.50827 0.9634 0.9634
0.50837 0.9934 0.9934
0.50847 0.9988 0.9988
0.50857 1.0642 1.0642
0.50867 1.0348 1.0348
0.50877 0.9113 0.9113
0.50887 0.9136 0.9136
0.50897 0.9125 0.9125
0.50907 0.9130 0.9130
0.50917 0.9137 0.9137
0.50927 0.9148 0.9148
0.50937 0.9137 0.9137
0.50947 0.9160 0.9160
0.50957 0.9149 0.9149
0.50967 0.9166 0.9166
0.50976 0.9167 0.9167
0.50986 0.9184 0.9184
0.50996 0.9185 0.9185
0.51006 0.9202 0.9202
0.51016 0.9220 0.9220
0.51026 0.9239 0.9239
0.51036 0.9298 0.9298
0.51046 0.9269 0.9269
0.51056 0.9274 0.9274
0.51066 0.9311 0.9311
0.51076 0.9298 0.9298
0.51086 0.9341 0.9341
0.51096 0.9316 0.9316
0.51106 0.9329 0.9329
0.51116 0.9382 0.9382
0.51126 0.9388 0.9388
0.51136 0.9358 0.9358
0.51145 0.9359 0.9359
0.51155 0.9454 0.9454
0.51165 0.9418 0.9418
0.51175 0.9490 0.9490
0.51185 0.9442 0.9442
0.51195 0.9514 0.9514
0.51205 0.9496 0.9496
0.51215 0.9508 0.9508
0.51225 0.9574 0.9574
0.51235 0.9544 0.9544
0.51245 0.9604 0.9604
0.51255 0.9550 0.9550
0.51265 0.9574 0.9574
0.51275 0.9634 0.9634
0.51285 0.9592 0.9592
0.51295 0.9604 0.9604
0.51304 0.9664 0.9664
0.51314 0.9640 0.9640
0.51324 0.9628 0.9628
0.51334 0.9640 0.9640
0.51344 0.9658 0.9658
0.51354 0.9664 0.9664
0.51364 0.9724 0.9724
0.51374 0.9688 0.9688
0.51384 0.9706 0.9706
0.51394 0.9802 0.9802
0.51404 0.9718 0.9718
0.51414 0.9814 0.9814
0.51424 0.9748 0.9748
0.51434 0.9862 0.9862
0.51444 0.9808 0.9808
0.51454 0.9832 0.9832
0.51463 0.9976 0.9976
0.51473 0.9904 0.9904
0.51483 1.0072 1.0072
0.51493 1.0138 1.0138
0.51503 1.0006 1.0006
0.51513 1.0204 1.0204
0.51523 1.0246 1.0246
0.51533 1.0354 1.0354
0.51543 1.0678 1.0678
0.51553 1.0210 1.0210
0.51563 1.0810 1.0810
0.51573 1.0006 1.0006
0.51583 0.9712 0.9712
0.51593 0.9730 0.9730
0.51603 0.9754 0.9754
0.51613 0.9760 0.9760
0.51623 0.9874 0.9874
0.51632 0.9838 0.9838
0.51642 1.0126 1.0126
0.51652 1.0738 1.0738
0.51662 0.7320 0.7320
0.51672 0.7792 0.7792
0.51682 0.8675 0.8675
0.51692 0.8272 0.8272
0.51702 0.7842 0.7842
0.51712 0.8314 0.8314
0.51722 0.8351 0.8351
0.51732 0.8782 0.8782
0.51742 0.8807 0.8807
0.51752 0.8410 0.8410
0.51762 0.8434 0.8434
0.51772 0.9323 0.9323
0.51782 0.8950 0.8950
0.51791 0.9400 0.9400
0.51801 0.9568 0.9568
0.51811 0.9580 0.9580
0.51821 0.9616 0.9616
0.51831 0.9622 0.9622
0.51841 0.9640 0.9640
0.51851 0.9646 0.9646
0.51861 0.9658 0.9658
0.51871 0.9664 0.9664
0.51881 0.9676 0.9676
0.51891 0.9688 0.9688
0.51901 0.9736 0.9736
0.51911 0.9706 0.9706
0.51921 0.9706 0.9706
0.51931 0.9688 0.9688
0.51941 0.9742 0.9742
0.51951 0.9796 0.9796
0.51960 0.9736 0.9736
0.51970 0.9790 0.9790
0.51980 0.9802 0.9802
0.51990 0.9832 0.9832
0.52000 0.9838 0.9838
0.52010 0.9844 0.9844
0.52020 0.9862 0.9862
0.52030 0.9910 0.9910
0.52040 1.0042 1.0042
0.52050 1.0438 1.0438
0.52060 1.0864 1.0864
0.52070 1.0150 1.0150
0.52080 0.9880 0.9880
0.52090 0.9886 0.9886
0.52100 0.9910 0.9910
0.52110 0.9886 0.9886
0.52119 0.9880 0.9880
0.52129 0.9323 0.9323
0.52139 0.9904 0.9904
0.52149 0.9904 0.9904
0.52159 1.0006 1.0006
0.52169 0.9478 0.9478
0.52179 1.0078 1.0078
0.52189 0.9424 0.9424
0.52199 0.9976 0.9976
0.52209 1.0120 1.0120
0.52219 0.9484 0.9484
0.52229 0.9988 0.9988
0.52239 0.9736 0.9736
0.52249 0.9352 0.9352
0.52259 0.9412 0.9412
0.52269 0.9466 0.9466
0.52278 0.9520 0.9520
0.52288 0.9562 0.9562
0.52298 0.9604 0.9604
0.52308 0.9634 0.9634
0.52318 0.9658 0.9658
0.52328 0.9682 0.9682
0.52338 0.9718 0.9718
0.52348 0.9736 0.9736
0.52358 0.9766 0.9766
0.52368 0.9790 0.9790
0.52378 0.9826 0.9826
0.52388 0.9868 0.9868
0.52398 0.9916 0.9916
0.52408 0.9928 0.9928
0.52418 0.9982 0.9982
0.52428 1.0186 1.0186
0.52438 0.9244 0.9244
0.52447 0.9197 0.9197
0.52457 0.9268 0.9268
0.52467 0.9233 0.9233
0.52477 0.9286 0.9286
0.52487 0.9239 0.9239
0.52497 0.9322 0.9322
0.52507 0.9268 0.9268
0.52517 0.9371 0.9371
0.52527 0.9316 0.9316
0.52537 0.9424 0.9424
0.52547 0.9346 0.9346
0.52557 0.9359 0.9359
0.52567 0.9460 0.9460
0.52577 0.9365 0.9365
0.52587 0.9484 0.9484
0.52597 0.9394 0.9394
0.52606 0.9442 0.9442
0.52616 0.9341 0.9341
0.52626 0.9490 0.9490
0.52636 0.9353 0.9353
0.52646 0.9400 0.9400
0.52656 0.9520 0.9520
0.52666 0.9400 0.9400
0.52676 0.9532 0.9532
0.52686 0.9412 0.9412
0.52696 0.9550 0.9550
0.52706 0.9430 0.9430
0.52716 0.9562 0.9562
0.52726 0.9454 0.9454
0.52736 0.9592 0.9592
0.52746 0.9448 0.9448
0.52756 0.9616 0.9616
0.52765 0.9478 0.9478
0.52775 0.9496 0.9496
0.52785 0.9496 0.9496
0.52795 0.9796 0.9796
0.52805 0.9412 0.9412
0.52815 0.9658 0.9658
0.52825 0.9550 0.9550
0.52835 0.9706 0.9706
0.52845 0.9568 0.9568
0.52855 0.9574 0.9574
0.52865 0.9586 0.9586
0.52875 0.9586 0.9586
0.52885 0.9484 0.9484
0.52895 0.9556 0.9556
0.52905 0.9670 0.9670
0.52915 0.9670 0.9670
0.52925 0.9700 0.9700
0.52934 0.9712 0.9712
0.52944 0.9736 0.9736
0.52954 0.9748 0.9748
0.52964 0.9754 0.9754
0.52974 0.9934 0.9934
0.52984 0.9796 0.9796
0.52994 0.9970 0.9970
0.53004 0.9634 0.9634
0.53014 1.0060 1.0060
0.53024 0.9658 0.9658
0.53034 1.0084 1.0084
0.53044 1.0066 1.0066
0.53054 0.9934 0.9934
0.53064 1.0378 1.0378
0.53074 0.9964 0.9964
0.53084 1.0036 1.0036
0.53093 1.0072 1.0072
0.53103 1.0168 1.0168
0.53113 0.9538 0.9538
0.53123 0.9574 0.9574
0.53133 0.9586 0.9586
0.53143 1.0066 1.0066
0.53153 1.0132 1.0132
0.53163 1.0360 1.0360
0.53173 0.9652 0.9652
0.53183 0.9676 0.9676
0.53193 0.9682 0.9682
0.53203 0.9724 0.9724
0.53213 0.9718 0.9718
0.53223 0.9742 0.9742
0.53233 0.9718 0.9718
0.53243 0.9784 0.9784
0.53252 0.9814 0.9814
0.53262 0.9796 0.9796
0.53272 0.9820 0.9820
0.53282 0.9904 0.9904
0.53292 0.9886 0.9886
0.53302 0.9955 0.9955
0.53312 0.9787 0.9787
0.53322 0.9865 0.9865
0.53332 0.9967 0.9967
0.53342 0.9886 0.9886
0.53352 0.9970 0.9970
0.53362 1.0072 1.0072
0.53372 1.0381 1.0381
0.53382 0.9982 0.9982
0.53392 1.0288 1.0288
0.53402 1.0000 1.0000
0.53412 1.0021 1.0021
0.53421 1.0060 1.0060
0.53431 1.0045 1.0045
0.53441 1.0102 1.0102
0.53451 1.0087 1.0087
0.53461 1.0474 1.0474
0.53471 1.0330 1.0330
0.53481 1.0231 1.0231
0.53491 1.0731 1.0731
0.53501 1.0099 1.0099
0.53511 0.9607 0.9607
0.53521 0.9166 0.9166
0.53531 0.9191 0.9191
0.53541 0.9262 0.9262
0.53551 0.9304 0.9304
0.53561 0.9323 0.9323
0.53571 0.9355 0.9355
0.53580 0.9368 0.9368
0.53590 0.9445 0.9445
0.53600 0.9490 0.9490
0.53610 0.9529 0.9529
0.53620 0.9559 0.9559
0.53630 0.9601 0.9601
0.53640 0.9637 0.9637
0.53650 0.9685 0.9685
0.53660 0.9709 0.9709
0.53670 0.9760 0.9760
0.53680 0.9808 0.9808
0.53690 0.9907 0.9907
0.53700 0.9976 0.9976
0.53710 1.0129 1.0129
0.53720 1.0285 1.0285
0.53730 0.9718 0.9718
0.53740 0.9577 0.9577
0.53749 0.9661 0.9661
0.53759 0.9670 0.9670
0.53769 0.9682 0.9682
0.53779 0.9697 0.9697
0.53789 0.9700 0.9700
0.53799 0.9787 0.9787
0.53809 0.9844 0.9844
0.53819 0.9925 0.9925
0.53829 0.9973 0.9973
0.53839 1.0000 1.0000
0.53849 0.9991 0.9991
0.53859 1.0051 1.0051
0.53869 1.0219 1.0219
0.53879 1.0324 1.0324
0.53889 1.0843 1.0843
0.53899 1.0399 1.0399
0.53908 1.0906 1.0906
0.53918 0.9149 0.9149
0.53928 0.7415 0.7415
0.53938 0.7431 0.7431
0.53948 0.7948 0.7948
0.53958 0.8801 0.8801
0.53968 0.8887 0.8887
0.53978 0.9368 0.9368
0.53988 0.8947 0.8947
0.53998 0.9418 0.9418
0.54008 0.9020 0.9020
0.54018 0.9460 0.9460
0.54028 0.9484 0.9484
0.54038 0.9076 0.9076
0.54048 0.9514 0.9514
0.54058 0.9103 0.9103
0.54067 0.9448 0.9448
0.54077 0.9124 0.9124
0.54087 0.9664 0.9664
0.54097 0.9328 0.9328
0.54107 0.9191 0.9191
0.54117 0.9391 0.9391
0.54127 0.9487 0.9487
0.54137 0.9247 0.9247
0.54147 0.9367 0.9367
0.54157 0.9502 0.9502
0.54167 0.9535 0.9535
0.54177 0.9505 0.9505
0.54187 0.9571 0.9571
0.54197 0.9568 0.9568
0.54207 0.9592 0.9592
0.54217 0.9595 0.9595
0.54227 0.9610 0.9610
0.54236 0.9616 0.9616
0.54246 0.9658 0.9658
0.54256 0.9649 0.9649
0.54266 0.9667 0.9667
0.54276 0.9664 0.9664
0.54286 0.9691 0.9691
0.54296 0.9715 0.9715
0.54306 0.9991 0.9991
0.54316 0.9751 0.9751
0.54326 0.9733 0.9733
0.54336 0.9745 0.9745
0.54346 0.9751 0.9751
0.54356 0.9757 0.9757
0.54366 0.9775 0.9775
0.54376 0.9919 0.9919
0.54386 0.9799 0.9799
0.54395 0.9820 0.9820
0.54405 0.9868 0.9868
0.54415 0.9871 0.9871
0.54425 0.9871 0.9871
0.54435 0.9916 0.9916
0.54445 0.9934 0.9934
0.54455 0.9910 0.9910
0.54465 0.9982 0.9982
0.54475 1.0204 1.0204
0.54485 1.0015 1.0015
0.54495 1.0024 1.0024
0.54505 1.0006 1.0006
0.54515 1.0069 1.0069
0.54525 1.0033 1.0033
0.54535 1.0096 1.0096
0.54545 1.0066 1.0066
0.54554 1.0108 1.0108
0.54564 1.0273 1.0273
0.54574 1.0309 1.0309
0.54584 1.0417 1.0417
0.54594 1.0615 1.0615
0.54604 1.0836 1.0836
0.54614 1.1098 1.1098
0.54624 1.0162 1.0162
0.54634 0.9112 0.9112
0.54644 0.9131 0.9131
0.54654 0.9163 0.9163
0.54664 0.9191 0.9191
0.54674 0.9229 0.9229
0.54684 0.9236 0.9236
0.54694 0.9262 0.9262
0.54704 0.9272 0.9272
0.54714 0.9292 0.9292
0.54723 0.9341 0.9341
0.54733 1.0435 1.0435
0.54743 1.0030 1.0030
0.54753 1.0570 1.0570
0.54763 0.9787 0.9787
0.54773 0.9406 0.9406
0.54783 0.9442 0.9442
0.54793 0.9421 0.9421
0.54803 0.9496 0.9496
0.54813 0.9451 0.9451
0.54823 0.9568 0.9568
0.54833 0.9592 0.9592
0.54843 0.9571 0.9571
0.54853 0.9649 0.9649
0.54863 0.9622 0.9622
0.54873 0.9709 0.9709
0.54882 0.9718 0.9718
0.54892 0.9727 0.9727
0.54902 0.9724 0.9724
0.54912 0.9664 0.9664
0.54922 0.9745 0.9745
0.54932 0.9772 0.9772
0.54942 0.9793 0.9793
0.54952 0.9727 0.9727
0.54962 0.9814 0.9814
0.54972 0.9835 0.9835
0.54982 0.9739 0.9739
0.54992 0.9877 0.9877
0.55002 0.9712 0.9712
0.55012 0.9904 0.9904
0.55022 0.9907 0.9907
0.55032 0.9865 0.9865
0.55041 0.9928 0.9928
0.55051 0.9823 0.9823
0.55061 0.9961 0.9961
0.55071 0.9958 0.9958
0.55081 1.0132 1.0132
0.55091 1.0012 1.0012
0.55101 0.9982 0.9982
0.55111 0.9913 0.9913
0.55121 1.0045 1.0045
0.55131 1.0141 1.0141
0.55141 1.0102 1.0102
0.55151 0.9874 0.9874
0.55161 1.0375 1.0375
0.55171 0.9724 0.9724
0.55181 0.9835 0.9835
0.55191 0.9745 0.9745
0.55201 0.9646 0.9646
0.55210 0.9652 0.9652
0.55220 0.9688 0.9688
0.55230 0.9718 0.9718
0.55240 0.9712 0.9712
0.55250 0.9736 0.9736
0.55260 0.9730 0.9730
0.55270 0.9751 0.9751
0.55280 0.9787 0.9787
0.55290 0.9856 0.9856
0.55300 0.9883 0.9883
0.55310 0.9667 0.9667
0.55320 0.9613 0.9613
0.55330 0.9760 0.9760
0.55340 0.9859 0.9859
0.55350 0.9898 0.9898
0.55360 0.9955 0.9955
0.55369 0.9991 0.9991
0.55379 1.0042 1.0042
0.55389 1.0138 1.0138
0.55399 1.0768 1.0768
0.55409 1.0465 1.0465
0.55419 0.9343 0.9343
0.55429 0.9388 0.9388
0.55439 0.9442 0.9442
0.55449 0.9472 0.9472
0.55459 0.9454 0.9454
0.55469 0.9505 0.9505
0.55479 0.9520 0.9520
0.55489 0.9541 0.9541
0.55499 0.9640 0.9640
0.55509 0.9574 0.9574
0.55519 0.9616 0.9616
0.55528 0.9709 0.9709
0.55538 0.9703 0.9703
0.55548 0.9694 0.9694
0.55558 0.9640 0.9640
0.55568 0.9742 0.9742
0.55578 0.9760 0.9760
0.55588 0.9676 0.9676
0.55598 1.0219 1.0219
0.55608 1.0111 1.0111
0.55618 1.0659 1.0659
0.55628 1.0198 1.0198
0.55638 0.9667 0.9667
0.55648 0.9670 0.9670
0.55658 0.9697 0.9697
0.55668 1.0327 1.0327
0.55678 1.0279 1.0279
0.55688 1.0635 1.0635
0.55697 0.9970 0.9970
0.55707 1.0426 1.0426
0.55717 0.9772 0.9772
0.55727 0.9811 0.9811
0.55737 0.9838 0.9838
0.55747 0.9856 0.9856
0.55757 0.9907 0.9907
0.55767 0.9928 0.9928
0.55777 0.9310 0.9310
0.55787 0.8704 0.8704
0.55797 0.8723 0.8723
0.55807 0.9409 0.9409
0.55817 0.8777 0.8777
0.55827 0.9484 0.9484
0.55837 0.8834 0.8834
0.55847 0.9550 0.9550
0.55856 0.8885 0.8885
0.55866 0.8938 0.8938
0.55876 0.9661 0.9661
0.55886 0.8971 0.8971
0.55896 0.9032 0.9032
0.55906 0.9175 0.9175
0.55916 0.9248 0.9248
0.55926 0.9529 0.9529
0.55936 1.0195 1.0195
0.55946 0.9871 0.9871
0.55956 1.0360 1.0360
0.55966 1.0456 1.0456
0.55976 1.0579 1.0579
0.55986 1.0306 1.0306
0.55996 0.9919 0.9919
0.56006 0.9517 0.9517
0.56016 0.9550 0.9550
0.56025 0.9574 0.9574
0.56035 0.9592 0.9592
0.56045 0.9622 0.9622
0.56055 0.9646 0.9646
0.56065 0.9658 0.9658
0.56075 0.9679 0.9679
0.56085 0.9709 0.9709
0.56095 0.9712 0.9712
0.56105 0.9742 0.9742
0.56115 0.9784 0.9784
0.56125 0.9808 0.9808
0.56135 0.9814 0.9814
0.56145 0.9856 0.9856
0.56155 0.9868 0.9868
0.56165 0.9895 0.9895
0.56175 0.9907 0.9907
0.56184 0.9964 0.9964
0.56194 1.0039 1.0039
0.56204 0.9928 0.9928
0.56214 0.9134 0.9134
0.56224 0.9181 0.9181
0.56234 0.9202 0.9202
0.56244 0.9221 0.9221
0.56254 0.9244 0.9244
0.56264 0.9269 0.9269
0.56274 0.9313 0.9313
0.56284 0.9335 0.9335
0.56294 0.9361 0.9361
0.56304 0.9412 0.9412
0.56314 0.9448 0.9448
0.56324 0.9490 0.9490
0.56334 0.9538 0.9538
0.56343 0.9296 0.9296
0.56353 0.9226 0.9226
0.56363 0.9197 0.9197
0.56373 0.9277 0.9277
0.56383 0.9394 0.9394
0.56393 0.9424 0.9424
0.56403 0.9535 0.9535
0.56413 0.9472 0.9472
0.56423 0.9484 0.9484
0.56433 0.9577 0.9577
0.56443 0.9607 0.9607
0.56453 0.9589 0.9589
0.56463 0.9634 0.9634
0.56473 0.9658 0.9658
0.56483 0.9652 0.9652
0.56493 1.0054 1.0054
0.56503 1.0471 1.0471
0.56512 1.0573 1.0573
0.56522 1.0444 1.0444
0.56532 1.0078 1.0078
0.56542 0.9736 0.9736
0.56552 0.9745 0.9745
0.56562 0.9778 0.9778
0.56572 0.9799 0.9799
0.56582 0.9814 0.9814
0.56592 0.9799 0.9799
0.56602 0.9832 0.9832
0.56612 0.9844 0.9844
0.56622 0.9853 0.9853
0.56632 0.9865 0.9865
0.56642 0.9853 0.9853
0.56652 0.9880 0.9880
0.56662 0.9883 0.9883
0.56671 0.9910 0.9910
0.56681 0.9910 0.9910
0.56691 0.9937 0.9937
0.56701 0.9976 0.9976
0.56711 0.9958 0.9958
0.56721 0.9988 0.9988
0.56731 0.9970 0.9970
0.56741 1.0018 1.0018
0.56751 1.0048 1.0048
0.56761 1.0054 1.0054
0.56771 0.9994 0.9994
0.56781 0.9994 0.9994
0.56791 1.0054 1.0054
0.56801 1.0075 1.0075
0.56811 1.0090 1.0090
0.56821 1.0066 1.0066
0.56830 1.0048 1.0048
0.56840 1.0048 1.0048
0.56850 1.0108 1.0108
0.56860 1.0090 1.0090
0.56870 1.0309 1.0309
0.56880 1.0297 1.0297
0.56890 1.0486 1.0486
0.56900 1.0381 1.0381
0.56910 1.0135 1.0135
0.56920 1.0348 1.0348
0.56930 1.0783 1.0783
0.56940 1.0839 1.0839
0.56950 1.0057 1.0057
0.56960 1.0501 1.0501
0.56970 0.9265 0.9265
0.56980 0.9322 0.9322
0.56990 0.9332 0.9332
0.56999 0.9460 0.9460
0.57009 0.9484 0.9484
0.57019 0.9532 0.9532
0.57029 0.9529 0.9529
0.57039 0.9568 0.9568
0.57049 0.9562 0.9562
0.57059 0.9625 0.9625
0.57069 0.9568 0.9568
0.57079 0.9622 0.9622
0.57089 0.9673 0.9673
0.57099 0.9655 0.9655
0.57109 0.9721 0.9721
0.57119 0.9685 0.9685
0.57129 0.9778 0.9778
0.57139 0.9679 0.9679
0.57149 0.9745 0.9745
0.57158 0.9781 0.9781
0.57168 0.9817 0.9817
0.57178 0.9853 0.9853
0.57188 0.9916 0.9916
0.57198 0.9850 0.9850
0.57208 1.0114 1.0114
0.57218 0.9988 0.9988
0.57228 1.0051 1.0051
0.57238 1.0090 1.0090
0.57248 0.9928 0.9928
0.57258 1.0543 1.0543
0.57268 1.0849 1.0849
0.57278 0.9985 0.9985
0.57288 0.9904 0.9904
0.57298 0.9940 0.9940
0.57308 0.9952 0.9952
0.57317 0.9991 0.9991
0.57327 1.0027 1.0027
0.57337 1.0060 1.0060
0.57347 1.0102 1.0102
0.57357 1.0198 1.0198
0.57367 1.0333 1.0333
0.57377 1.0405 1.0405
0.57387 1.0492 1.0492
0.57397 1.0639 1.0639
0.57407 1.0821 1.0821
0.57417 1.0939 1.0939
0.57427 1.1134 1.1134
0.57437 1.0839 1.0839
0.57447 1.1158 1.1158
0.57457 1.0252 1.0252
0.57467 0.7406 0.7406
0.57477 0.7437 0.7437
0.57486 0.7454 0.7454
0.57496 0.7470 0.7470
0.57506 0.7504 0.7504
0.57516 0.7551 0.7551
0.57526 0.7627 0.7627
0.57536 0.7758 0.7758
0.57546 0.8896 0.8896
0.57556 0.9385 0.9385
0.57566 0.9451 0.9451
0.57576 0.9547 0.9547
0.57586 0.9601 0.9601
0.57596 0.9646 0.9646
0.57606 0.9661 0.9661
0.57616 0.9688 0.9688
0.57626 0.9721 0.9721
0.57636 0.9757 0.9757
0.57645 0.9781 0.9781
0.57655 0.9811 0.9811
0.57665 0.9823 0.9823
0.57675 0.9868 0.9868
0.57685 0.9883 0.9883
0.57695 0.9916 0.9916
0.57705 0.9922 0.9922
0.57715 0.9955 0.9955
0.57725 0.9982 0.9982
0.57735 0.9994 0.9994
0.57745 1.0066 1.0066
0.57755 1.0114 1.0114
0.57765 1.0204 1.0204
0.57775 0.9754 0.9754
0.57785 0.9205 0.9205
0.57795 0.9266 0.9266
0.57805 0.9295 0.9295
0.57814 0.9308 0.9308
0.57824 0.9328 0.9328
0.57834 0.9347 0.9347
0.57844 0.9364 0.9364
0.57854 0.9379 0.9379
0.57864 0.9424 0.9424
0.57874 0.9436 0.9436
0.57884 0.9463 0.9463
0.57894 0.9664 0.9664
0.57904 0.9670 0.9670
0.57914 0.9793 0.9793
0.57924 0.9718 0.9718
0.57934 0.9763 0.9763
0.57944 0.9922 0.9922
0.57954 1.0549 1.0549
0.57964 0.9967 0.9967
0.57973 0.9586 0.9586
0.57983 0.9655 0.9655
0.57993 0.9679 0.9679
0.58003 0.9709 0.9709
0.58013 0.9739 0.9739
0.58023 0.9577 0.9577
0.58033 0.9451 0.9451
0.58043 0.9532 0.9532
0.58053 0.9571 0.9571
0.58063 0.9619 0.9619
0.58073 0.9625 0.9625
0.58083 0.9613 0.9613
0.58093 0.9640 0.9640
0.58103 0.9535 0.9535
0.58113 0.9661 0.9661
0.58123 0.9436 0.9436
0.58132 0.9706 0.9706
0.58142 0.9478 0.9478
0.58152 0.9496 0.9496
0.58162 0.9598 0.9598
0.58172 0.9511 0.9511
0.58182 0.9607 0.9607
0.58192 0.9625 0.9625
0.58202 0.9865 0.9865
0.58212 1.0525 1.0525
0.58222 1.0393 1.0393
0.58232 0.9538 0.9538
0.58242 0.9529 0.9529
0.58252 0.9661 0.9661
0.58262 0.9673 0.9673
0.58272 0.9592 0.9592
0.58282 0.9598 0.9598
0.58292 0.9706 0.9706
0.58301 0.9622 0.9622
0.58311 0.9649 0.9649
0.58321 0.9640 0.9640
0.58331 0.9826 0.9826
0.58341 0.9721 0.9721
0.58351 0.9664 0.9664
0.58361 0.9742 0.9742
0.58371 0.9736 0.9736
0.58381 0.9799 0.9799
0.58391 0.9802 0.9802
0.58401 0.9865 0.9865
0.58411 0.9886 0.9886
0.58421 0.9841 0.9841
0.58431 0.9892 0.9892
0.58441 0.9874 0.9874
0.58451 0.9796 0.9796
0.58460 0.9847 0.9847
0.58470 0.9853 0.9853
0.58480 0.9916 0.9916
0.58490 0.9931 0.9931
0.58500 1.0105 1.0105
0.58510 1.0018 1.0018
0.58520 1.0075 1.0075
0.58530 1.0009 1.0009
0.58540 1.0240 1.0240
0.58550 1.0357 1.0357
0.58560 0.9898 0.9898
0.58570 0.9958 0.9958
0.58580 1.0264 1.0264
0.58590 0.9937 0.9937
0.58600 0.9964 0.9964
0.58610 0.9991 0.9991
0.58619 1.0279 1.0279
0.58629 0.9967 0.9967
0.58639 1.0351 1.0351
0.58649 0.9991 0.9991
0.58659 1.0021 1.0021
0.58669 1.0069 1.0069
0.58679 1.0393 1.0393
0.58689 1.0030 1.0030
0.58699 1.0069 1.0069
0.58709 1.0123 1.0123
0.58719 1.0108 1.0108
0.58729 1.0114 1.0114
0.58739 1.0174 1.0174
0.58749 1.0114 1.0114
0.58759 1.0330 1.0330
0.58769 1.0108 1.0108
0.58779 1.0291 1.0291
0.58788 1.0135 1.0135
0.58798 1.0653 1.0653
0.58808 1.0090 1.0090
0.58818 1.0186 1.0186
0.58828 1.0168 1.0168
0.58838 1.0225 1.0225
0.58848 1.0144 1.0144
0.58858 1.0312 1.0312
0.58868 1.0198 1.0198
0.58878 1.0153 1.0153
0.58888 1.0084 1.0084
0.58898 1.0114 1.0114
0.58908 1.0156 1.0156
0.58918 1.0186 1.0186
0.58928 1.0213 1.0213
0.58938 1.0279 1.0279
0.58947 1.0351 1.0351
0.58957 1.0546 1.0546
