"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.48869 0.9511 0.9607
0.48879 0.9757 0.9787
0.48889 0.9565 0.9643
0.48899 0.9577 0.9643
0.48909 0.9709 0.9787
0.48919 0.9577 0.9661
0.48929 0.9919 0.9961
0.48939 0.9595 0.9667
0.48949 0.9733 0.9811
0.48959 0.9589 0.9679
0.48969 0.9769 0.9835
0.48979 0.9595 0.9685
0.48989 0.9613 0.9697
0.48999 0.9970 1.0012
0.49009 0.9535 0.9601
0.49019 0.9673 0.9739
0.49028 0.9781 0.9865
0.49038 0.9691 0.9757
0.49048 0.9667 0.9775
0.49058 0.9817 0.9913
0.49068 0.9685 0.9787
0.49078 0.9709 0.9799
0.49088 0.9859 0.9949
0.49098 0.9745 0.9847
0.49108 0.9919 1.0009
0.49118 0.9943 1.0015
0.49128 0.9937 1.0027
0.49138 0.9925 1.0033
0.49148 0.9940 1.0072
0.49158 0.9967 1.0069
0.49168 1.0015 1.0087
0.49178 0.9877 0.9913
0.49187 1.0075 1.0105
0.49197 0.9835 0.9913
0.49207 1.0093 1.0111
0.49217 0.9901 0.9937
0.49227 0.9937 0.9943
0.49237 1.0111 1.0123
0.49247 0.9973 0.9955
0.49257 0.9985 0.9979
0.49267 1.0153 1.0189
0.49277 0.9985 1.0009
0.49287 1.0255 1.0231
0.49297 1.0042 1.0066
0.49307 1.0051 1.0093
0.49317 1.0057 1.0111
0.49327 1.0093 1.0135
0.49337 1.0105 1.0141
0.49347 1.0141 1.0171
0.49356 0.9943 1.0015
0.49366 1.0225 1.0273
0.49376 1.0021 1.0093
0.49386 0.9781 0.9865
0.49396 0.9805 0.9877
0.49406 0.9817 0.9895
0.49416 0.9829 0.9925
0.49426 0.9853 0.9937
0.49436 0.9901 0.9961
0.49446 0.9910 0.9982
0.49456 0.9955 0.9985
0.49466 0.9973 1.0003
0.49476 0.9943 1.0015
0.49486 1.0033 1.0045
0.49496 1.0039 1.0069
0.49506 1.0087 1.0129
0.49515 1.0129 1.0159
0.49525 1.0231 1.0207
0.49535 1.0189 1.0249
0.49545 1.0333 1.0285
0.49555 1.0345 1.0297
0.49565 1.0339 1.0309
0.49575 1.0327 1.0351
0.49585 1.0489 1.0447
0.49595 1.0360 1.0384
0.49605 1.0105 1.0213
0.49615 1.0159 1.0249
0.49625 1.0141 1.0213
0.49635 1.0303 1.0375
0.49645 1.0561 1.0525
0.49655 1.0603 1.0573
0.49665 1.0633 1.0615
0.49675 1.0429 1.0333
0.49684 0.9607 0.9535
0.49694 0.9679 0.9553
0.49704 0.9661 0.9583
0.49714 0.9727 0.9601
0.49724 0.9733 0.9619
0.49734 0.9739 0.9637
0.49744 0.9736 0.9646
0.49754 0.9775 0.9673
0.49764 0.9823 0.9733
0.49774 0.9847 0.9751
0.49784 0.9901 0.9781
0.49794 0.9901 0.9799
0.49804 0.9913 0.9817
0.49814 0.9907 0.9829
0.49824 0.9937 0.9859
0.49834 0.9955 0.9865
0.49843 1.0021 0.9883
0.49853 1.0069 0.9895
0.49863 0.9991 0.9907
0.49873 0.9991 0.9925
0.49883 0.9985 0.9931
0.49893 0.9976 0.9934
0.49903 0.9991 0.9931
0.49913 1.0003 0.9949
0.49923 1.0015 0.9973
0.49933 0.9943 0.9889
0.49943 0.9961 0.9943
0.49953 0.9973 0.9967
0.49963 0.9913 0.9913
0.49973 1.0045 1.0003
0.49983 1.0063 1.0039
0.49993 0.9955 0.9949
0.50002 1.0087 1.0063
0.50012 1.0120 1.0066
0.50022 0.9952 0.9970
0.50032 1.0090 1.0096
0.50042 1.0138 1.0120
0.50052 0.9994 1.0006
0.50062 1.0150 1.0156
0.50072 1.0204 1.0186
0.50082 1.0162 1.0198
0.50092 1.0216 1.0222
0.50102 1.0252 1.0264
0.50112 1.0546 1.0498
0.50122 1.0360 1.0330
0.50132 1.0348 1.0348
0.50142 1.0588 1.0576
0.50152 1.0366 1.0372
0.50162 1.0594 1.0558
0.50171 1.0588 1.0570
0.50181 1.0360 1.0354
0.50191 0.9976 1.0006
0.50201 0.9772 0.9844
0.50211 0.9784 0.9880
0.50221 0.9796 0.9886
0.50231 0.9862 0.9898
0.50241 0.9886 0.9904
0.50251 0.9886 0.9916
0.50261 0.9898 0.9916
0.50271 0.9874 0.9934
0.50281 0.9940 0.9964
0.50291 0.9964 0.9994
0.50301 0.9892 0.9970
0.50311 0.9904 1.0006
0.50321 0.9934 1.0042
0.50330 0.9946 1.0108
0.50340 0.9958 1.0060
0.50350 0.9970 1.0048
0.50360 0.9976 1.0048
0.50370 0.9988 1.0084
0.50380 1.0000 1.0096
0.50390 1.0054 1.0114
0.50400 1.0048 1.0120
0.50410 1.0054 1.0138
0.50420 1.0084 1.0144
0.50430 1.0168 1.0210
0.50440 1.0216 1.0216
0.50450 1.0138 1.0234
0.50460 0.9910 0.9988
0.50470 0.9886 0.9964
0.50480 1.0174 1.0234
0.50489 0.9928 1.0006
0.50499 0.9988 0.9994
0.50509 0.9730 0.9754
0.50519 1.0006 1.0012
0.50529 1.0246 1.0288
0.50539 0.9964 1.0000
0.50549 1.0030 1.0048
0.50559 0.9970 1.0024
0.50569 0.9718 0.9760
0.50579 0.9994 1.0042
0.50589 1.0264 1.0312
0.50599 1.0012 1.0048
0.50609 1.0036 1.0060
0.50619 0.9754 0.9796
0.50629 1.0348 1.0384
0.50639 1.0114 1.0132
0.50649 0.9796 0.9814
0.50658 1.0126 1.0156
0.50668 0.9862 0.9862
0.50678 1.0090 1.0114
0.50688 1.0396 1.0426
0.50698 1.0294 1.0312
0.50708 0.9964 1.0024
0.50718 1.0186 1.0300
0.50728 1.0138 1.0138
0.50738 1.0288 1.0264
0.50748 1.0264 1.0324
0.50758 0.9556 0.9670
0.50768 0.9299 0.9382
0.50778 0.9304 0.9400
0.50788 0.9299 0.9394
0.50798 0.9310 0.9400
0.50808 0.9329 0.9418
0.50817 0.9448 0.9484
0.50827 0.9424 0.9502
0.50837 0.9466 0.9532
0.50847 0.9490 0.9538
0.50857 0.9580 0.9556
0.50867 0.9496 0.9562
0.50877 0.9448 0.9550
0.50887 0.9514 0.9580
0.50897 0.9490 0.9568
0.50907 0.9544 0.9586
0.50917 0.9628 0.9610
0.50927 0.9670 0.9640
0.50937 0.9646 0.9676
0.50947 0.9706 0.9688
0.50957 0.9670 0.9724
0.50967 0.9712 0.9766
0.50976 0.9712 0.9808
0.50986 0.9766 0.9832
0.50996 0.9742 0.9844
0.51006 0.9736 0.9868
0.51016 0.9790 0.9880
0.51026 0.9808 0.9886
0.51036 0.9832 0.9910
0.51046 0.9814 0.9916
0.51056 0.9952 1.0042
0.51066 0.9880 0.9988
0.51076 0.9826 0.9934
0.51086 0.9832 0.9934
0.51096 0.9910 1.0006
0.51106 0.9874 0.9958
0.51116 0.9940 1.0036
0.51126 0.9892 0.9976
0.51136 1.0030 1.0126
0.51145 1.0000 1.0072
0.51155 1.0132 1.0204
0.51165 1.0126 1.0216
0.51175 1.0048 1.0114
0.51185 1.0144 1.0156
0.51195 1.0318 1.0324
0.51205 1.0060 1.0108
0.51215 1.0258 1.0252
0.51225 1.0294 1.0300
0.51235 1.0330 1.0324
0.51245 1.0348 1.0348
0.51255 1.0114 1.0264
0.51265 1.0264 1.0372
0.51275 1.0318 1.0378
0.51285 1.0450 1.0402
0.51295 1.0468 1.0426
0.51304 0.9604 0.9520
0.51314 0.9646 0.9550
0.51324 0.9640 0.9568
0.51334 0.9676 0.9592
0.51344 0.9760 0.9592
0.51354 0.9784 0.9622
0.51364 0.9748 0.9646
0.51374 0.9772 0.9658
0.51384 0.9760 0.9664
0.51394 0.9850 0.9700
0.51404 0.9820 0.9748
0.51414 0.9952 0.9820
0.51424 0.9946 0.9832
0.51434 0.9952 0.9850
0.51444 0.9988 0.9874
0.51454 0.9970 0.9910
0.51463 1.0048 0.9910
0.51473 0.9982 0.9922
0.51483 1.0024 0.9928
0.51493 1.0006 0.9940
0.51503 0.9988 0.9952
0.51513 1.0060 0.9970
0.51523 1.0084 1.0012
0.51533 1.0120 1.0036
0.51543 1.0156 1.0102
0.51553 1.0192 1.0156
0.51563 1.0222 1.0192
0.51573 1.0258 1.0228
0.51583 1.0258 1.0264
0.51593 1.0318 1.0294
0.51603 1.0342 1.0324
0.51613 1.0390 1.0366
0.51623 1.0432 1.0408
0.51632 1.0564 1.0528
0.51642 1.0582 1.0558
0.51652 1.0630 1.0606
0.51662 1.0641 1.0606
0.51672 1.0678 1.0642
0.51682 1.0462 1.0438
0.51692 0.9670 0.9742
0.51702 0.9688 0.9754
0.51712 0.9736 0.9784
0.51722 0.9730 0.9784
0.51732 0.9730 0.9796
0.51742 0.9742 0.9802
0.51752 0.9754 0.9820
0.51762 0.9772 0.9850
0.51772 0.9760 0.9838
0.51782 0.9808 0.9874
0.51791 0.9838 0.9922
0.51801 0.9862 0.9940
0.51811 0.9892 0.9952
0.51821 0.9886 0.9982
0.51831 0.9916 1.0018
0.51841 0.9934 1.0024
0.51851 0.9952 1.0018
0.51861 0.9946 1.0042
0.51871 0.9946 1.0048
0.51881 0.9970 1.0078
0.51891 0.9970 1.0084
0.51901 0.9976 1.0108
0.51911 0.9994 1.0120
0.51921 1.0162 1.0198
0.51931 1.0174 1.0246
0.51941 1.0234 1.0276
0.51951 1.0252 1.0306
0.51960 1.0270 1.0318
0.51970 1.0312 1.0360
0.51980 1.0270 1.0336
0.51990 1.0294 1.0360
0.52000 1.0327 1.0366
0.52010 1.0396 1.0408
0.52020 1.0396 1.0402
0.52030 1.0417 1.0432
0.52040 1.0435 1.0432
0.52050 1.0456 1.0456
0.52060 1.0438 1.0468
0.52070 1.0546 1.0552
0.52080 1.0639 1.0642
0.52090 1.0737 1.0716
0.52100 0.9892 0.9910
0.52110 1.0078 0.9964
0.52119 1.0126 1.0012
0.52129 0.9991 1.0057
0.52139 1.0024 1.0093
0.52149 1.0072 1.0132
0.52159 1.0108 1.0147
0.52169 1.0033 1.0171
0.52179 1.0120 1.0168
0.52189 1.0150 1.0192
0.52199 1.0159 1.0231
0.52209 1.0153 1.0222
0.52219 1.0168 1.0216
0.52229 1.0189 1.0228
0.52239 1.0180 1.0240
0.52249 1.0207 1.0246
0.52259 1.0189 1.0264
0.52269 1.0213 1.0297
0.52278 1.0255 1.0294
0.52288 1.0294 1.0315
0.52298 1.0222 1.0306
0.52308 1.0279 1.0348
0.52318 1.0222 1.0324
0.52328 1.0387 1.0396
0.52338 1.0423 1.0456
0.52348 1.0558 1.0615
0.52358 0.9883 0.9949
0.52368 0.9191 0.9221
0.52378 0.9235 0.9244
0.52388 0.9215 0.9260
0.52398 0.9301 0.9394
0.52408 0.9311 0.9400
0.52418 0.9313 0.9412
0.52428 0.9502 0.9598
0.52438 0.9733 0.9823
0.52447 0.9940 1.0069
0.52457 0.9967 1.0075
0.52467 1.0180 1.0282
0.52477 1.0087 1.0162
0.52487 0.9907 0.9979
0.52497 1.0006 1.0045
0.52507 1.0027 1.0057
0.52517 0.9784 0.9796
0.52527 0.9472 0.9538
0.52537 0.9508 0.9556
0.52547 0.9511 0.9583
0.52557 0.9523 0.9586
0.52567 0.9565 0.9604
0.52577 0.9577 0.9622
0.52587 0.9643 0.9697
0.52597 0.9697 0.9751
0.52606 0.9703 0.9796
0.52616 0.9709 0.9802
0.52626 0.9736 0.9835
0.52636 0.9790 0.9853
0.52646 0.9760 0.9886
0.52656 0.9808 0.9892
0.52666 0.9826 0.9910
0.52676 0.9829 0.9925
0.52686 0.9841 0.9931
0.52696 0.9859 0.9952
0.52706 0.9835 0.9949
0.52716 0.9859 0.9952
0.52726 0.9859 0.9952
0.52736 0.9757 0.9748
0.52746 0.9724 0.9667
0.52756 0.9787 0.9784
0.52765 0.9778 0.9781
0.52775 0.9778 0.9790
0.52785 0.9817 0.9790
0.52795 0.9772 0.9706
0.52805 0.9820 0.9808
0.52815 0.9817 0.9805
0.52825 0.9880 0.9829
0.52835 0.9820 0.9727
0.52845 0.9937 0.9865
0.52855 0.9910 0.9871
0.52865 0.9877 0.9820
0.52875 0.9940 0.9922
0.52885 1.0030 0.9955
0.52895 1.0036 0.9955
0.52905 1.0015 0.9973
0.52915 1.0000 0.9934
0.52925 1.0057 1.0018
0.52934 1.0081 0.9964
0.52944 1.0036 0.9976
0.52954 1.0081 1.0039
0.52964 1.0099 1.0054
0.52974 1.0072 1.0006
0.52984 1.0099 1.0057
0.52994 1.0117 1.0078
0.53004 1.0105 1.0081
0.53014 1.0099 1.0039
0.53024 1.0126 1.0111
0.53034 1.0162 1.0135
0.53044 1.0087 1.0075
0.53054 1.0111 1.0156
0.53064 1.0111 1.0153
0.53074 1.0114 1.0159
0.53084 1.0162 1.0114
0.53093 1.0159 1.0195
0.53103 1.0213 1.0207
0.53113 1.0198 1.0156
0.53123 1.0276 1.0231
0.53133 1.0282 1.0243
0.53143 1.0252 1.0198
0.53153 1.0303 1.0258
0.53163 1.0285 1.0222
0.53173 1.0261 1.0225
0.53183 1.0312 1.0300
0.53193 1.0363 1.0309
0.53203 1.0426 1.0435
0.53213 1.0288 1.0279
0.53223 1.0330 1.0345
0.53233 1.0438 1.0429
0.53243 1.0492 1.0477
0.53252 1.0585 1.0561
0.53262 1.0564 1.0564
0.53272 1.0546 1.0543
0.53282 1.0629 1.0618
0.53292 1.0660 1.0615
0.53302 1.0803 1.0764
0.53312 1.0348 1.0321
0.53322 0.9739 0.9811
0.53332 0.9748 0.9817
0.53342 0.9745 0.9820
0.53352 0.9763 0.9835
0.53362 0.9775 0.9850
0.53372 0.9778 0.9856
0.53382 0.9775 0.9859
0.53392 0.9799 0.9871
0.53402 0.9802 0.9877
0.53412 0.9802 0.9874
0.53421 0.9820 0.9901
0.53431 0.9853 0.9931
0.53441 0.9877 0.9955
0.53451 0.9871 0.9955
0.53461 0.9886 0.9967
0.53471 0.9889 0.9970
0.53481 0.9898 1.0006
0.53491 0.9916 1.0021
0.53501 0.9919 1.0027
0.53511 0.9919 1.0033
0.53521 0.9961 1.0072
0.53531 0.9982 1.0093
0.53541 1.0021 1.0105
0.53551 1.0021 1.0126
0.53561 1.0024 1.0153
0.53571 1.0048 1.0168
0.53580 1.0042 1.0174
0.53590 1.0066 1.0189
0.53600 1.0078 1.0189
0.53610 1.0261 1.0312
0.53620 1.0252 1.0357
0.53630 1.0273 1.0381
0.53640 1.0228 1.0360
0.53650 1.0396 1.0435
0.53660 1.0438 1.0450
0.53670 1.0435 1.0480
0.53680 1.0519 1.0525
0.53690 1.0546 1.0567
0.53700 1.0600 1.0597
0.53710 1.0647 1.0644
0.53720 1.0669 1.0687
0.53730 1.0728 1.0722
0.53740 1.0708 1.0735
0.53749 1.0647 1.0719
0.53759 1.0798 1.0825
0.53769 1.0036 1.0132
0.53779 0.9946 0.9928
0.53789 1.0051 1.0054
0.53799 0.9988 1.0102
0.53809 1.0057 1.0114
0.53819 1.0120 1.0141
0.53829 1.0165 1.0132
0.53839 1.0072 1.0195
0.53849 1.0159 1.0189
0.53859 1.0129 1.0177
0.53869 1.0126 1.0210
0.53879 1.0093 1.0210
0.53889 1.0156 1.0216
0.53899 1.0144 1.0195
0.53908 1.0171 1.0252
0.53918 1.0165 1.0261
0.53928 1.0252 1.0279
0.53938 1.0189 1.0273
0.53948 1.0219 1.0303
0.53958 1.0174 1.0312
0.53968 1.0234 1.0300
0.53978 1.0234 1.0315
0.53988 1.0261 1.0324
0.53998 1.0138 1.0138
0.54008 0.9772 0.9721
0.54018 0.9931 0.9937
0.54028 0.9943 0.9946
0.54038 1.0117 1.0156
0.54048 0.9892 0.9808
0.54058 0.9976 1.0000
0.54067 0.9988 0.9979
0.54077 1.0015 0.9991
0.54087 0.9853 0.9832
0.54097 0.9991 1.0003
0.54107 1.0120 1.0051
0.54117 1.0087 1.0084
0.54127 1.0105 1.0105
0.54137 1.0174 1.0138
0.54147 1.0156 1.0144
0.54157 1.0369 1.0372
0.54167 1.0246 1.0210
0.54177 1.0417 1.0414
0.54187 1.0519 1.0483
0.54197 1.0552 1.0474
0.54207 1.0396 1.0318
0.54217 1.0315 1.0285
0.54227 1.0174 1.0099
0.54236 1.0045 0.9907
0.54246 1.0024 0.9928
0.54256 1.0036 0.9922
0.54266 1.0042 0.9943
0.54276 0.9820 0.9757
0.54286 0.9850 0.9781
0.54296 0.9667 0.9610
0.54306 0.9868 0.9790
0.54316 0.9865 0.9808
0.54326 0.9625 0.9676
0.54336 0.9733 0.9712
0.54346 0.9898 0.9877
0.54356 0.9712 0.9730
0.54366 0.9745 0.9745
0.54376 0.9943 0.9934
0.54386 1.0000 0.9961
0.54395 0.9769 0.9802
0.54405 0.9799 0.9811
0.54415 1.0051 1.0021
0.54425 0.9844 0.9856
0.54435 1.0057 1.0042
0.54445 0.9853 0.9895
0.54455 1.0057 1.0093
0.54465 1.0102 1.0114
0.54475 0.9898 0.9937
0.54485 1.0408 1.0399
0.54495 0.9994 1.0030
0.54505 1.0273 1.0294
0.54515 1.0099 1.0066
0.54525 1.0330 1.0339
0.54535 1.0408 1.0354
0.54545 1.0279 1.0279
0.54554 1.0126 1.0108
0.54564 1.0429 1.0414
0.54574 1.0174 1.0153
0.54584 1.0468 1.0438
0.54594 1.0147 1.0180
0.54604 0.9832 0.9877
0.54614 0.9526 0.9607
0.54624 0.9586 0.9622
0.54634 0.9595 0.9664
0.54644 0.9673 0.9697
0.54654 0.9748 0.9775
0.54664 0.9727 0.9787
0.54674 0.9727 0.9817
0.54684 0.9748 0.9829
0.54694 0.9757 0.9862
0.54704 0.9805 0.9877
0.54714 0.9841 0.9892
0.54723 0.9775 0.9907
0.54733 0.9841 0.9922
0.54743 0.9853 0.9934
0.54753 0.9829 0.9952
0.54763 0.9871 0.9967
0.54773 0.9883 0.9976
0.54783 0.9928 0.9985
0.54793 0.9907 0.9994
0.54803 0.9919 1.0000
0.54813 0.9910 1.0015
0.54823 1.0021 1.0066
0.54833 1.0108 1.0108
0.54843 1.0177 1.0180
0.54853 1.0147 1.0189
0.54863 1.0225 1.0249
0.54873 1.0207 1.0264
0.54882 1.0177 1.0306
0.54892 1.0204 1.0333
0.54902 1.0384 1.0342
0.54912 1.0381 1.0366
0.54922 1.0486 1.0480
0.54932 0.9919 0.9976
0.54942 0.9748 0.9823
0.54952 0.9760 0.9838
0.54962 0.9766 0.9841
0.54972 0.9772 0.9853
0.54982 0.9766 0.9853
0.54992 0.9784 0.9856
0.55002 0.9787 0.9862
0.55012 0.9799 0.9874
0.55022 0.9796 0.9877
0.55032 0.9814 0.9895
0.55041 0.9820 0.9901
0.55051 0.9853 0.9934
0.55061 0.9877 0.9964
0.55071 0.9877 0.9967
0.55081 0.9898 0.9982
0.55091 0.9898 0.9997
0.55101 0.9925 1.0033
0.55111 0.9907 1.0027
0.55121 0.9922 1.0042
0.55131 0.9916 1.0042
0.55141 0.9934 1.0054
0.55151 0.9958 1.0078
0.55161 1.0006 1.0111
0.55171 1.0039 1.0135
0.55181 1.0069 1.0147
0.55191 1.0066 1.0159
0.55201 1.0087 1.0171
0.55210 1.0069 1.0195
0.55220 1.0081 1.0201
0.55230 1.0072 1.0210
0.55240 1.0072 1.0213
0.55250 1.0075 1.0213
0.55260 1.0078 1.0228
0.55270 1.0093 1.0240
0.55280 1.0147 1.0249
0.55290 1.0117 1.0267
0.55300 1.0159 1.0291
0.55310 1.0186 1.0177
0.55320 0.9988 0.9976
0.55330 0.9997 0.9997
0.55340 0.9961 1.0000
0.55350 1.0192 1.0228
0.55360 1.0087 1.0057
0.55369 1.0048 1.0048
0.55379 1.0378 1.0339
0.55389 1.0114 1.0099
0.55399 1.0396 1.0354
0.55409 1.0372 1.0372
0.55419 1.0732 1.0723
0.55429 1.0471 1.0483
0.55439 1.0477 1.0498
0.55449 1.0273 1.0249
0.55459 0.9793 0.9679
0.55469 0.9829 0.9715
0.55479 0.9859 0.9781
0.55489 0.9925 0.9823
0.55499 0.9931 0.9847
0.55509 0.9982 0.9886
0.55519 1.0000 0.9901
0.55528 1.0024 0.9919
0.55538 1.0084 0.9922
0.55548 1.0120 0.9949
0.55558 1.0078 0.9946
0.55568 1.0051 0.9961
0.55578 1.0018 0.9973
0.55588 1.0111 1.0000
0.55598 1.0075 1.0003
0.55608 1.0135 1.0030
0.55618 1.0144 1.0048
0.55628 1.0153 1.0081
0.55638 1.0180 1.0105
0.55648 1.0195 1.0129
0.55658 1.0273 1.0159
0.55668 1.0285 1.0207
0.55678 1.0330 1.0240
0.55688 1.0345 1.0273
0.55697 1.0342 1.0306
0.55707 1.0255 1.0297
0.55717 1.0288 1.0327
0.55727 1.0297 1.0327
0.55737 1.0429 1.0390
0.55747 1.0393 1.0402
0.55757 1.0285 1.0321
0.55767 1.0632 1.0570
0.55777 1.0474 1.0477
0.55787 1.0702 1.0672
0.55797 1.0378 1.0378
0.55807 1.0774 1.0741
0.55817 1.0615 1.0638
0.55827 1.0360 1.0381
0.55837 1.0189 1.0354
0.55847 1.0345 1.0495
0.55856 1.0641 1.0662
0.55866 1.0594 1.0558
0.55876 1.0665 1.0603
0.55886 1.0087 1.0084
0.55896 1.0009 1.0135
0.55906 1.0153 1.0165
0.55916 1.0132 1.0195
0.55926 1.0183 1.0222
0.55936 1.0144 1.0252
0.55946 1.0123 1.0258
0.55956 1.0132 1.0270
0.55966 1.0165 1.0273
0.55976 1.0213 1.0264
0.55986 1.0183 1.0285
0.55996 1.0258 1.0339
0.56006 1.0285 1.0330
0.56016 1.0297 1.0360
0.56025 1.0246 1.0321
0.56035 1.0252 1.0366
0.56045 1.0207 1.0342
0.56055 1.0207 1.0351
0.56065 1.0213 1.0348
0.56075 1.0333 1.0414
0.56085 1.0279 1.0270
0.56095 0.9224 0.9239
0.56105 0.9232 0.9259
0.56115 0.9293 0.9344
0.56125 0.9352 0.9448
0.56135 0.9362 0.9451
0.56145 0.9442 0.9511
0.56155 0.9463 0.9538
0.56165 0.9454 0.9556
0.56175 0.9490 0.9562
0.56184 0.9595 0.9571
0.56194 0.9595 0.9580
0.56204 0.9565 0.9610
0.56214 0.9520 0.9619
0.56224 0.9631 0.9646
0.56234 0.9628 0.9667
0.56244 0.9592 0.9706
0.56254 0.9664 0.9769
0.56264 0.9748 0.9775
0.56274 0.9760 0.9829
0.56284 0.9790 0.9856
0.56294 0.9817 0.9898
0.56304 0.9832 0.9913
0.56314 0.9814 0.9928
0.56324 0.9865 0.9937
0.56334 0.9901 0.9964
0.56343 0.9886 0.9979
0.56353 0.9907 0.9991
0.56363 0.9901 0.9991
0.56373 0.9898 1.0015
0.56383 0.9880 1.0018
0.56393 0.9907 1.0018
0.56403 1.0021 1.0039
0.56413 0.9979 1.0057
0.56423 1.0033 1.0090
0.56433 1.0159 1.0108
0.56443 1.0189 1.0150
0.56453 1.0132 1.0153
0.56463 1.0195 1.0195
0.56473 1.0195 1.0207
0.56483 1.0210 1.0240
0.56493 1.0168 1.0252
0.56503 1.0216 1.0279
0.56512 1.0261 1.0303
0.56522 1.0204 1.0321
0.56532 1.0270 1.0363
0.56542 1.0381 1.0378
0.56552 1.0408 1.0414
0.56562 0.9733 0.9649
0.56572 0.9754 0.9736
0.56582 0.9763 0.9748
0.56592 0.9757 0.9703
0.56602 0.9745 0.9757
0.56612 0.9781 0.9772
0.56622 0.9772 0.9766
0.56632 0.9778 0.9730
0.56642 0.9811 0.9781
0.56652 0.9799 0.9793
0.56662 0.9784 0.9757
0.56671 0.9829 0.9823
0.56681 0.9865 0.9838
0.56691 0.9853 0.9841
0.56701 0.9910 0.9853
0.56711 0.9886 0.9856
0.56721 0.9874 0.9874
0.56731 0.9916 0.9865
0.56741 0.9904 0.9904
0.56751 0.9949 0.9904
0.56761 0.9922 0.9925
0.56771 0.9937 0.9931
0.56781 1.0021 0.9940
0.56791 0.9967 0.9952
0.56801 0.9964 0.9979
0.56811 1.0000 0.9985
0.56821 0.9985 1.0000
0.56830 1.0024 1.0003
0.56840 1.0015 0.9997
0.56850 1.0054 1.0015
0.56860 0.9985 1.0009
0.56870 1.0072 1.0024
0.56880 1.0024 1.0018
0.56890 1.0072 1.0045
0.56900 1.0063 1.0054
0.56910 1.0048 1.0060
0.56920 1.0090 1.0090
0.56930 1.0078 1.0102
0.56940 1.0150 1.0126
0.56950 1.0165 1.0156
0.56960 1.0105 1.0135
0.56970 1.0168 1.0180
0.56980 1.0267 1.0237
0.56990 1.0198 1.0201
0.56999 1.0276 1.0273
0.57009 1.0267 1.0288
0.57019 1.0318 1.0324
0.57029 1.0330 1.0339
0.57039 1.0357 1.0354
0.57049 1.0351 1.0390
0.57059 1.0552 1.0528
0.57069 1.0321 1.0363
0.57079 1.0645 1.0600
0.57089 1.0498 1.0510
0.57099 1.0699 1.0684
0.57109 1.0555 1.0576
0.57119 1.0297 1.0414
0.57129 1.0123 1.0243
0.57139 1.0096 1.0246
0.57149 1.0105 1.0255
0.57158 1.0102 1.0252
0.57168 1.0117 1.0267
0.57178 1.0111 1.0264
0.57188 1.0123 1.0273
0.57198 1.0138 1.0297
0.57208 1.0276 1.0360
0.57218 1.0312 1.0408
0.57228 1.0360 1.0450
0.57238 1.0459 1.0501
0.57248 1.0504 1.0543
0.57258 1.0525 1.0540
0.57268 1.0483 1.0552
0.57278 1.0480 1.0561
0.57288 1.0564 1.0612
0.57298 1.0606 1.0654
0.57308 1.0698 1.0707
0.57317 1.0750 1.0744
0.57327 1.0746 1.0761
0.57337 1.0837 1.0834
0.57347 1.0495 1.0576
0.57357 1.0231 1.0348
0.57367 1.0219 1.0366
0.57377 1.0315 1.0471
0.57387 1.0692 1.0710
0.57397 1.0768 1.0639
0.57407 1.0105 1.0051
0.57417 1.0186 1.0024
0.57427 1.0111 1.0138
0.57437 1.0123 1.0171
0.57447 1.0186 1.0231
0.57457 1.0186 1.0288
0.57467 1.0225 1.0267
0.57477 1.0234 1.0294
0.57486 1.0249 1.0351
0.57496 1.0270 1.0354
0.57506 1.0318 1.0375
0.57516 1.0228 1.0360
0.57526 1.0327 1.0396
0.57536 1.0267 1.0396
0.57546 1.0240 1.0366
0.57556 1.0273 1.0393
0.57566 1.0546 1.0525
0.57576 0.9616 0.9655
0.57586 0.9362 0.9460
0.57596 0.9376 0.9466
0.57606 0.9388 0.9487
0.57616 0.9439 0.9538
0.57626 0.9451 0.9559
0.57636 0.9508 0.9583
0.57645 0.9601 0.9589
0.57655 0.9607 0.9604
0.57665 0.9577 0.9619
0.57675 0.9589 0.9643
0.57685 0.9595 0.9646
0.57695 0.9592 0.9670
0.57705 0.9595 0.9667
0.57715 0.9637 0.9742
0.57725 0.9676 0.9787
0.57735 0.9715 0.9829
0.57745 0.9796 0.9916
0.57755 0.9799 0.9928
0.57765 0.9856 0.9949
0.57775 0.9844 0.9964
0.57785 0.9841 0.9886
0.57795 0.9823 0.9799
0.57805 0.9877 0.9817
0.57814 0.9799 0.9727
0.57824 0.9811 0.9754
0.57834 0.9862 0.9841
0.57844 0.9871 0.9862
0.57854 0.9850 0.9772
0.57864 0.9868 0.9874
0.57874 0.9901 0.9880
0.57884 0.9904 0.9868
0.57894 0.9919 0.9901
0.57904 0.9952 0.9898
0.57914 0.9892 0.9832
0.57924 0.9988 0.9940
0.57934 0.9994 0.9955
0.57944 0.9964 0.9862
0.57954 1.0057 1.0000
0.57964 1.0012 1.0003
0.57973 1.0054 1.0021
0.57983 0.9988 0.9937
0.57993 1.0033 1.0033
0.58003 1.0111 1.0039
0.58013 1.0063 0.9973
0.58023 1.0138 1.0069
0.58033 1.0081 1.0009
0.58043 1.0117 1.0093
0.58053 1.0177 1.0105
0.58063 1.0126 1.0036
0.58073 1.0147 1.0123
0.58083 1.0147 1.0153
0.58093 1.0132 1.0138
0.58103 1.0159 1.0171
0.58113 1.0078 1.0093
