"DataSource","Name","BasinName","ClassName","Mosaic","MosaicDateStart","MosaicDateEnd","ObservedArea","ObservedAreaWater","PercentObserved","PercentWater","EstimatedAreaWater","Threshold"
"Ducks Unlimited","Colusa Rice","Colusa","Rice","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",506674800,412012800,55.2944354137713,81.317010437464,745125249.795727,0.07897201
"Ducks Unlimited","Colusa Seasonal Wetland","Colusa","Seasonal Wetland","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",55406700,51360300,59.8588194113586,92.6969121062976,85802393.8745675,0.07897201
"Ducks Unlimited","Colusa Semi-permanent Wetland","Colusa","Semi-permanent Wetland","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",2728800,2526300,25.5713924264148,92.5791556728232,9879399.43931398,0.07897201
"Ducks Unlimited","Colusa Treated Wetland","Colusa","Treated Wetland","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Delta Rice","Delta","Rice","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",2123100,904950,13.6255992606712,42.623993217465,6641542.75116575,0.07897201
"Ducks Unlimited","Delta Seasonal Wetland","Delta","Seasonal Wetland","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",3246300,2380050,9.86813307069381,73.3157748821736,24118543.8314389,0.07897201
"Ducks Unlimited","Delta Semi-permanent Wetland","Delta","Semi-permanent Wetland","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",396000,180450,4.22102839600921,45.5681818181818,4275024.54545455,0.07897201
"Ducks Unlimited","Delta Treated Wetland","Delta","Treated Wetland","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","San Joaquin Seasonal Wetland","San Joaquin","Seasonal Wetland","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",1026000,480600,0.461232218284216,46.8421052631579,104199138.947368,0.07897201
"Ducks Unlimited","San Joaquin Semi-permanent Wetland","San Joaquin","Semi-permanent Wetland","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",207900,151200,2.05023520014201,72.7272727272727,7374763.63636364,0.07897201
"Ducks Unlimited","San Joaquin Treated Wetland","San Joaquin","Treated Wetland","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",202500,164700,2.80863812258145,81.3333333333333,5864052,0.07897201
"Ducks Unlimited","Suisun Seasonal Wetland","Suisun","Seasonal Wetland","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Suisun Semi-permanent Wetland","Suisun","Semi-permanent Wetland","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Sutter Rice","Sutter","Rice","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",91937700,76775400,31.2369658681573,83.5080712264936,245783794.508238,0.07897201
"Ducks Unlimited","Sutter Seasonal Wetland","Sutter","Seasonal Wetland","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",2145600,2032200,16.092885108681,94.7147651006711,12627940.7718121,0.07897201
"Ducks Unlimited","Sutter Semi-permanent Wetland","Sutter","Semi-permanent Wetland","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",54000,44100,4.2583392476934,81.6666666666667,1035615,0.07897201
"Ducks Unlimited","Tulare Seasonal Wetland","Tulare","Seasonal Wetland","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",9673200,7147800,16.6478214401883,73.892817268329,42935347.5809453,0.07897201
"Ducks Unlimited","Tulare Semi-permanent Wetland","Tulare","Semi-permanent Wetland","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",810000,342000,4.42978786238126,42.2222222222222,7720460,0.07897201
"Ducks Unlimited","Tulare Treated Wetland","Tulare","Treated Wetland","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",285300,158400,4.12330905306972,55.5205047318612,3841574.76340694,0.07897201
"Ducks Unlimited","Yolo Rice","Yolo","Rice","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",2405700,1262700,3.09332037217053,52.4878413767303,40820214.1414141,0.07897201
"Ducks Unlimited","Yolo Seasonal Wetland","Yolo","Seasonal Wetland","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",250200,137700,0.616448987737544,55.0359712230216,22337614.7482014,0.07897201
"Ducks Unlimited","Yolo Semi-permanent Wetland","Yolo","Semi-permanent Wetland","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Treated Wetland","Yolo","Treated Wetland","L8_valley_20170114to20170122_water.tif","2017-01-14","2017-01-22",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","American Rice","American","Rice","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",38725200,25495200,9.76876709840736,65.8361996839268,260986875.244027,0.07897201
"Ducks Unlimited","American Seasonal Wetland","American","Seasonal Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",199800,124200,1.05513307984791,62.1621621621622,11771027.027027,0.07897201
"Ducks Unlimited","American Semi-permanent Wetland","American","Semi-permanent Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",54900,52200,1.37759710930443,95.0819672131148,3789206.55737705,0.07897201
"Ducks Unlimited","Butte Rice","Butte","Rice","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",194641200,174960000,32.6425511747322,89.8884717110252,535987518.449331,0.07897201
"Ducks Unlimited","Butte Seasonal Wetland","Butte","Seasonal Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",101920500,95674500,76.3384250333679,93.8716941145304,125329413.016027,0.07897201
"Ducks Unlimited","Butte Semi-permanent Wetland","Butte","Semi-permanent Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",2001600,1895400,61.5044247787611,94.6942446043166,3081729.49640288,0.07897201
"Ducks Unlimited","Butte Treated Wetland","Butte","Treated Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",216900,189000,87.956204379562,87.1369294605809,214879.668049793,0.07897201
"Ducks Unlimited","Colusa Rice","Colusa","Rice","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",506674800,412012800,55.2944354137713,81.317010437464,745125249.795727,0.07897201
"Ducks Unlimited","Colusa Seasonal Wetland","Colusa","Seasonal Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",55406700,51360300,59.8588194113586,92.6969121062976,85802393.8745675,0.07897201
"Ducks Unlimited","Colusa Semi-permanent Wetland","Colusa","Semi-permanent Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",2728800,2526300,25.5713924264148,92.5791556728232,9879399.43931398,0.07897201
"Ducks Unlimited","Colusa Treated Wetland","Colusa","Treated Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Delta Rice","Delta","Rice","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",2123100,904950,13.6255992606712,42.623993217465,6641542.75116575,0.07897201
"Ducks Unlimited","Delta Seasonal Wetland","Delta","Seasonal Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",3071700,2349450,9.33738235937842,76.4869616173454,25161762.7893349,0.07897201
"Ducks Unlimited","Delta Semi-permanent Wetland","Delta","Semi-permanent Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",140400,109350,1.49654643131236,77.8846153846154,7306823.07692308,0.07897201
"Ducks Unlimited","Delta Treated Wetland","Delta","Treated Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","San Joaquin Seasonal Wetland","San Joaquin","Seasonal Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","San Joaquin Semi-permanent Wetland","San Joaquin","Semi-permanent Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","San Joaquin Treated Wetland","San Joaquin","Treated Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Suisun Seasonal Wetland","Suisun","Seasonal Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Suisun Semi-permanent Wetland","Suisun","Semi-permanent Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Sutter Rice","Sutter","Rice","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",91937700,76775400,31.2369658681573,83.5080712264936,245783794.508238,0.07897201
"Ducks Unlimited","Sutter Seasonal Wetland","Sutter","Seasonal Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",2145600,2032200,16.092885108681,94.7147651006711,12627940.7718121,0.07897201
"Ducks Unlimited","Sutter Semi-permanent Wetland","Sutter","Semi-permanent Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",54000,44100,4.2583392476934,81.6666666666667,1035615,0.07897201
"Ducks Unlimited","Tulare Seasonal Wetland","Tulare","Seasonal Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",9673200,7147800,16.6478214401883,73.892817268329,42935347.5809453,0.07897201
"Ducks Unlimited","Tulare Semi-permanent Wetland","Tulare","Semi-permanent Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",810000,342000,4.42978786238126,42.2222222222222,7720460,0.07897201
"Ducks Unlimited","Tulare Treated Wetland","Tulare","Treated Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",285300,158400,4.12330905306972,55.5205047318612,3841574.76340694,0.07897201
"Ducks Unlimited","Yolo Rice","Yolo","Rice","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",2405700,1262700,3.09332037217053,52.4878413767303,40820214.1414141,0.07897201
"Ducks Unlimited","Yolo Seasonal Wetland","Yolo","Seasonal Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",250200,137700,0.616448987737544,55.0359712230216,22337614.7482014,0.07897201
"Ducks Unlimited","Yolo Semi-permanent Wetland","Yolo","Semi-permanent Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Treated Wetland","Yolo","Treated Wetland","L8_valley_20170121to20170130_water.tif","2017-01-21","2017-01-30",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","American Rice","American","Rice","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","American Seasonal Wetland","American","Seasonal Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","American Semi-permanent Wetland","American","Semi-permanent Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Butte Rice","Butte","Rice","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",3702600,2277000,0.620949264490577,61.4973262032086,366696625.668449,0.07897201
"Ducks Unlimited","Butte Seasonal Wetland","Butte","Seasonal Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",882000,493200,0.66061774500155,55.9183673469388,74657395.1020408,0.07897201
"Ducks Unlimited","Butte Semi-permanent Wetland","Butte","Semi-permanent Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Butte Treated Wetland","Butte","Treated Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Colusa Rice","Colusa","Rice","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",82910700,52307100,9.0482106989741,63.0884795327985,578093301.982133,0.07897201
"Ducks Unlimited","Colusa Seasonal Wetland","Colusa","Seasonal Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",864000,593100,0.93342537944714,68.6458333333333,63540162.1875,0.07897201
"Ducks Unlimited","Colusa Semi-permanent Wetland","Colusa","Semi-permanent Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Colusa Treated Wetland","Colusa","Treated Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Delta Rice","Delta","Rice","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Delta Seasonal Wetland","Delta","Seasonal Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Delta Semi-permanent Wetland","Delta","Semi-permanent Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Delta Treated Wetland","Delta","Treated Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","San Joaquin Seasonal Wetland","San Joaquin","Seasonal Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",11027700,8765100,4.957437167225,79.482575695748,176807082.053375,0.07897201
"Ducks Unlimited","San Joaquin Semi-permanent Wetland","San Joaquin","Semi-permanent Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",369000,341100,3.63894559332564,92.4390243902439,9373594.3902439,0.07897201
"Ducks Unlimited","San Joaquin Treated Wetland","San Joaquin","Treated Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",1986300,1917000,27.5496192734989,96.5111010421386,6958353.87403715,0.07897201
"Ducks Unlimited","Suisun Seasonal Wetland","Suisun","Seasonal Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Suisun Semi-permanent Wetland","Suisun","Semi-permanent Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Sutter Rice","Sutter","Rice","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Sutter Seasonal Wetland","Sutter","Seasonal Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Sutter Semi-permanent Wetland","Sutter","Semi-permanent Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Tulare Seasonal Wetland","Tulare","Seasonal Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",23277600,13786200,40.0613373398801,59.2251778533869,34412730.3665326,0.07897201
"Ducks Unlimited","Tulare Semi-permanent Wetland","Tulare","Semi-permanent Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",730800,167400,3.99665304917065,22.9064039408867,4188504.67980296,0.07897201
"Ducks Unlimited","Tulare Treated Wetland","Tulare","Treated Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",1688400,733500,24.4016649323621,43.4434968017058,3005942.43070362,0.07897201
"Ducks Unlimited","Yolo Rice","Yolo","Rice","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Seasonal Wetland","Yolo","Seasonal Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Semi-permanent Wetland","Yolo","Semi-permanent Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Treated Wetland","Yolo","Treated Wetland","L8_valley_20170130to20170207_water.tif","2017-01-30","2017-02-07",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","American Rice","American","Rice","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","American Seasonal Wetland","American","Seasonal Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","American Semi-permanent Wetland","American","Semi-permanent Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Butte Rice","Butte","Rice","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",3702600,2277000,0.620949264490577,61.4973262032086,366696625.668449,0.07897201
"Ducks Unlimited","Butte Seasonal Wetland","Butte","Seasonal Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",882000,493200,0.66061774500155,55.9183673469388,74657395.1020408,0.07897201
"Ducks Unlimited","Butte Semi-permanent Wetland","Butte","Semi-permanent Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Butte Treated Wetland","Butte","Treated Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Colusa Rice","Colusa","Rice","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",82910700,52307100,9.0482106989741,63.0884795327985,578093301.982133,0.07897201
"Ducks Unlimited","Colusa Seasonal Wetland","Colusa","Seasonal Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",864000,593100,0.93342537944714,68.6458333333333,63540162.1875,0.07897201
"Ducks Unlimited","Colusa Semi-permanent Wetland","Colusa","Semi-permanent Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Colusa Treated Wetland","Colusa","Treated Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Delta Rice","Delta","Rice","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Delta Seasonal Wetland","Delta","Seasonal Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Delta Semi-permanent Wetland","Delta","Semi-permanent Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Delta Treated Wetland","Delta","Treated Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","San Joaquin Seasonal Wetland","San Joaquin","Seasonal Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","San Joaquin Semi-permanent Wetland","San Joaquin","Semi-permanent Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","San Joaquin Treated Wetland","San Joaquin","Treated Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Suisun Seasonal Wetland","Suisun","Seasonal Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Suisun Semi-permanent Wetland","Suisun","Semi-permanent Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Sutter Rice","Sutter","Rice","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Sutter Seasonal Wetland","Sutter","Seasonal Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Sutter Semi-permanent Wetland","Sutter","Semi-permanent Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Tulare Seasonal Wetland","Tulare","Seasonal Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Tulare Semi-permanent Wetland","Tulare","Semi-permanent Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Tulare Treated Wetland","Tulare","Treated Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Rice","Yolo","Rice","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Seasonal Wetland","Yolo","Seasonal Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Semi-permanent Wetland","Yolo","Semi-permanent Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Treated Wetland","Yolo","Treated Wetland","L8_valley_20170206to20170215_water.tif","2017-02-06","2017-02-15",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","American Rice","American","Rice","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",103587300,84982500,26.1307935931345,82.0394971198207,325219743.889936,0.07897201
"Ducks Unlimited","American Seasonal Wetland","American","Seasonal Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",3240000,2358900,17.1102661596958,72.8055555555556,13786460,0.07897201
"Ducks Unlimited","American Semi-permanent Wetland","American","Semi-permanent Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",2196900,2078100,55.126467931346,94.5923801720606,3769695.53461696,0.07897201
"Ducks Unlimited","Butte Rice","Butte","Rice","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",7392600,4885200,1.23978542987982,66.0822985147309,394035926.077429,0.07897201
"Ducks Unlimited","Butte Seasonal Wetland","Butte","Seasonal Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Butte Semi-permanent Wetland","Butte","Semi-permanent Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",139500,136800,4.28650442477876,98.0645161290323,3191411.61290323,0.07897201
"Ducks Unlimited","Butte Treated Wetland","Butte","Treated Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",221400,208800,89.7810218978102,94.3089430894309,232565.853658537,0.07897201
"Ducks Unlimited","Colusa Rice","Colusa","Rice","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",2798100,1449000,0.30536225549657,51.7851399163718,474518370.858797,0.07897201
"Ducks Unlimited","Colusa Seasonal Wetland","Colusa","Seasonal Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Colusa Semi-permanent Wetland","Colusa","Semi-permanent Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",79200,78300,0.74217761659779,98.8636363636364,10550035.2272727,0.07897201
"Ducks Unlimited","Colusa Treated Wetland","Colusa","Treated Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Delta Rice","Delta","Rice","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",5638500,5090850,36.1866805290822,90.2873104549082,14068297.8531524,0.07897201
"Ducks Unlimited","Delta Seasonal Wetland","Delta","Seasonal Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",4344300,3136050,13.2058437294813,72.1876942200124,23747441.3921691,0.07897201
"Ducks Unlimited","Delta Semi-permanent Wetland","Delta","Semi-permanent Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",1089000,821250,11.6078280890253,75.4132231404959,7074966.94214876,0.07897201
"Ducks Unlimited","Delta Treated Wetland","Delta","Treated Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","San Joaquin Seasonal Wetland","San Joaquin","Seasonal Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",492300,453600,0.221310546843391,92.1389396709324,204960859.963437,0.07897201
"Ducks Unlimited","San Joaquin Semi-permanent Wetland","San Joaquin","Semi-permanent Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",0,NA,0.221310546843391,NA,204960859.963437,0.07897201
"Ducks Unlimited","San Joaquin Treated Wetland","San Joaquin","Treated Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",4352400,4315500,60.3669953813506,99.1521918941274,7148773.88337469,0.07897201
"Ducks Unlimited","Suisun Seasonal Wetland","Suisun","Seasonal Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Suisun Semi-permanent Wetland","Suisun","Semi-permanent Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Sutter Rice","Sutter","Rice","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",24349500,22968900,8.27304251038144,94.3300683792275,277635464.476067,0.07897201
"Ducks Unlimited","Sutter Seasonal Wetland","Sutter","Seasonal Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",0,NA,8.27304251038144,NA,277635464.476067,0.07897201
"Ducks Unlimited","Sutter Semi-permanent Wetland","Sutter","Semi-permanent Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Tulare Seasonal Wetland","Tulare","Seasonal Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",54079200,38971800,93.0716686544508,72.0643056849953,41872892.7539609,0.07897201
"Ducks Unlimited","Tulare Semi-permanent Wetland","Tulare","Semi-permanent Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",18012600,15571800,98.5086380863316,86.4494853602478,15807547.7465774,0.07897201
"Ducks Unlimited","Tulare Treated Wetland","Tulare","Treated Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",6919200,3879900,100,56.0744016649324,3879900,0.07897201
"Ducks Unlimited","Yolo Rice","Yolo","Rice","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",0,NA,NA,NA,NA,0.07897201
"Ducks Unlimited","Yolo Seasonal Wetland","Yolo","Seasonal Wetland","L8_valley_20170215to20170223_water.tif","2017-02-15","2017-02-23",0,NA,NA,NA,NA,0.07897201
