"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.48154 0.9481 0.9481
0.48164 0.9505 0.9505
0.48174 0.9577 0.9577
0.48184 0.9649 0.9649
0.48194 0.9697 0.9697
0.48204 0.9817 0.9817
0.48213 0.9955 0.9955
0.48223 1.0045 1.0045
0.48233 1.0201 1.0201
0.48243 1.0417 1.0417
0.48253 1.0666 1.0666
0.48263 1.0111 1.0111
0.48273 0.9691 0.9691
0.48283 1.0639 1.0639
0.48293 1.0603 1.0603
0.48303 0.8672 0.8672
0.48313 0.6849 0.6849
0.48323 0.6873 0.6873
0.48333 0.6891 0.6891
0.48343 0.6933 0.6933
0.48353 0.6939 0.6939
0.48363 0.6951 0.6951
0.48373 0.7508 0.7508
0.48382 0.8660 0.8660
0.48392 0.8798 0.8798
0.48402 0.8932 0.8932
0.48412 0.8378 0.8378
0.48422 0.9079 0.9079
0.48432 0.8402 0.8402
0.48442 0.9097 0.9097
0.48452 0.8444 0.8444
0.48462 0.8984 0.8984
0.48472 0.8504 0.8504
0.48482 0.9181 0.9181
0.48492 0.8972 0.8972
0.48502 0.9445 0.9445
0.48512 0.9163 0.9163
0.48522 0.9643 0.9643
0.48532 0.9487 0.9487
0.48541 0.9703 0.9703
0.48551 0.9724 0.9724
0.48561 0.9745 0.9745
0.48571 0.9757 0.9757
0.48581 0.9787 0.9787
0.48591 0.9787 0.9787
0.48601 0.9649 0.9649
0.48611 0.9823 0.9823
0.48621 0.9823 0.9823
0.48631 0.9691 0.9691
0.48641 0.9859 0.9859
0.48651 0.9721 0.9721
0.48661 0.9889 0.9889
0.48671 0.9901 0.9901
0.48681 0.9775 0.9775
0.48691 0.9931 0.9931
0.48700 0.9838 0.9838
0.48710 0.9985 0.9985
0.48720 0.9871 0.9871
0.48730 1.0021 1.0021
0.48740 0.9925 0.9925
0.48750 1.0063 1.0063
0.48760 1.0003 1.0003
0.48770 1.0003 1.0003
0.48780 1.0057 1.0057
0.48790 1.0069 1.0069
0.48800 1.0159 1.0159
0.48810 1.0189 1.0189
0.48820 1.0123 1.0123
0.48830 1.0219 1.0219
0.48840 0.9985 0.9985
0.48850 1.0186 1.0186
0.48860 1.0261 1.0261
0.48869 1.0357 1.0357
0.48879 1.0255 1.0255
0.48889 1.0375 1.0375
0.48899 1.0063 1.0063
0.48909 1.0351 1.0351
0.48919 1.0483 1.0483
0.48929 1.0363 1.0363
0.48939 1.0099 1.0099
0.48949 1.0765 1.0765
0.48959 0.9931 0.9931
0.48969 0.9505 0.9505
0.48979 0.9517 0.9517
0.48989 0.9391 0.9391
0.48999 0.9652 0.9652
0.49009 0.9739 0.9739
0.49019 0.9751 0.9751
0.49028 0.9595 0.9595
0.49038 0.9787 0.9787
0.49048 0.9787 0.9787
0.49058 0.9805 0.9805
0.49068 0.9661 0.9661
0.49078 0.9853 0.9853
0.49088 0.9853 0.9853
0.49098 0.9853 0.9853
0.49108 0.9835 0.9835
0.49118 0.9763 0.9763
0.49128 1.0021 1.0021
0.49138 0.9721 0.9721
0.49148 0.9922 0.9922
0.49158 0.9919 0.9919
0.49168 0.9931 0.9931
0.49178 0.9859 0.9859
0.49187 0.9949 0.9949
0.49197 0.9895 0.9895
0.49207 0.9835 0.9835
0.49217 0.9955 0.9955
0.49227 0.9973 0.9973
0.49237 1.0105 1.0105
0.49247 0.9793 0.9793
0.49257 0.9997 0.9997
0.49267 1.0009 1.0009
0.49277 0.9937 0.9937
0.49287 1.0021 1.0021
0.49297 1.0042 1.0042
0.49307 0.9961 0.9961
0.49317 1.0069 1.0069
0.49327 0.9853 0.9853
0.49337 1.0117 1.0117
0.49347 0.9871 0.9871
0.49356 1.0117 1.0117
0.49366 0.9889 0.9889
0.49376 1.0033 1.0033
0.49386 1.0063 1.0063
0.49396 1.0171 1.0171
0.49406 1.0063 1.0063
0.49416 0.9931 0.9931
0.49426 1.0105 1.0105
0.49436 1.0111 1.0111
0.49446 1.0246 1.0246
0.49456 1.0147 1.0147
0.49466 1.0405 1.0405
0.49476 1.0315 1.0315
0.49486 0.9787 0.9787
0.49496 1.0093 1.0093
0.49506 0.9895 0.9895
0.49515 0.9841 0.9841
0.49525 1.0357 1.0357
0.49535 1.0453 1.0453
0.49545 1.0225 1.0225
0.49555 1.0117 1.0117
0.49565 0.9919 0.9919
0.49575 0.9895 0.9895
0.49585 1.0117 1.0117
0.49595 1.0162 1.0162
0.49605 1.0177 1.0177
0.49615 1.0177 1.0177
0.49625 1.0369 1.0369
0.49635 1.0321 1.0321
0.49645 1.0189 1.0189
0.49655 1.0369 1.0369
0.49665 1.0405 1.0405
0.49675 1.0279 1.0279
0.49684 1.0087 1.0087
0.49694 0.9967 0.9967
0.49704 0.8996 0.8996
0.49714 0.9037 0.9037
0.49724 0.9079 0.9079
0.49734 0.9217 0.9217
0.49744 0.9430 0.9430
0.49754 0.9337 0.9337
0.49764 0.9493 0.9493
0.49774 0.9541 0.9541
0.49784 0.9601 0.9601
0.49794 0.9463 0.9463
0.49804 0.9637 0.9637
0.49814 0.9643 0.9643
0.49824 0.9499 0.9499
0.49834 0.9679 0.9679
0.49843 0.9691 0.9691
0.49853 0.9529 0.9529
0.49863 0.9715 0.9715
0.49873 0.9535 0.9535
0.49883 0.9703 0.9703
0.49893 0.9742 0.9742
0.49903 0.9541 0.9541
0.49913 0.9733 0.9733
0.49923 0.9751 0.9751
0.49933 0.9547 0.9547
0.49943 0.9769 0.9769
0.49953 0.9769 0.9769
0.49963 0.9559 0.9559
0.49973 0.9787 0.9787
0.49983 0.9805 0.9805
0.49993 0.9607 0.9607
0.50002 0.9829 0.9829
0.50012 0.9838 0.9838
0.50022 0.9862 0.9862
0.50032 0.9880 0.9880
0.50042 0.9868 0.9868
0.50052 0.9898 0.9898
0.50062 0.9664 0.9664
0.50072 0.9898 0.9898
0.50082 0.9946 0.9946
0.50092 0.9952 0.9952
0.50102 0.9940 0.9940
0.50112 0.9964 0.9964
0.50122 0.9874 0.9874
0.50132 0.9664 0.9664
0.50142 1.0216 1.0216
0.50152 1.0030 1.0030
0.50162 1.0072 1.0072
0.50171 1.0066 1.0066
0.50181 0.9214 0.9214
0.50191 0.9215 0.9215
0.50201 0.9232 0.9232
0.50211 0.9233 0.9233
0.50221 0.9244 0.9244
0.50231 0.9245 0.9245
0.50241 0.9250 0.9250
0.50251 0.9245 0.9245
0.50261 0.9262 0.9262
0.50271 0.9262 0.9262
0.50281 0.9269 0.9269
0.50291 0.9262 0.9262
0.50301 0.9263 0.9263
0.50311 0.9280 0.9280
0.50321 0.9281 0.9281
0.50330 0.9310 0.9310
0.50340 0.9317 0.9317
0.50350 0.9334 0.9334
0.50360 0.9329 0.9329
0.50370 0.9346 0.9346
0.50380 0.9347 0.9347
0.50390 0.9358 0.9358
0.50400 0.9359 0.9359
0.50410 0.9364 0.9364
0.50420 0.9364 0.9364
0.50430 0.9365 0.9365
0.50440 0.9382 0.9382
0.50450 0.9376 0.9376
0.50460 0.9388 0.9388
0.50470 0.9520 0.9520
0.50480 0.9568 0.9568
0.50489 0.9670 0.9670
0.50499 0.9580 0.9580
0.50509 0.9580 0.9580
0.50519 0.9688 0.9688
0.50529 0.9700 0.9700
0.50539 0.9604 0.9604
0.50549 0.9712 0.9712
0.50559 0.9628 0.9628
0.50569 0.9622 0.9622
0.50579 0.9724 0.9724
0.50589 0.9736 0.9736
0.50599 0.9628 0.9628
0.50609 0.9754 0.9754
0.50619 0.9640 0.9640
0.50629 0.9760 0.9760
0.50639 0.9646 0.9646
0.50649 0.9670 0.9670
0.50658 0.9772 0.9772
0.50668 0.9688 0.9688
0.50678 0.9778 0.9778
0.50688 0.9682 0.9682
0.50698 0.9820 0.9820
0.50708 0.9838 0.9838
0.50718 0.9736 0.9736
0.50728 0.9844 0.9844
0.50738 0.9748 0.9748
0.50748 0.9868 0.9868
0.50758 0.9790 0.9790
0.50768 0.9688 0.9688
0.50778 0.9556 0.9556
0.50788 0.9664 0.9664
0.50798 0.9766 0.9766
0.50808 0.9742 0.9742
0.50817 0.9946 0.9946
0.50827 1.0096 1.0096
0.50837 1.0618 1.0618
0.50847 0.9904 0.9904
0.50857 0.9976 0.9976
0.50867 0.9952 0.9952
0.50877 1.0078 1.0078
0.50887 1.0018 1.0018
0.50897 1.0132 1.0132
0.50907 1.0162 1.0162
0.50917 1.0162 1.0162
0.50927 1.0240 1.0240
0.50937 1.0270 1.0270
0.50947 1.0348 1.0348
0.50957 1.0414 1.0414
0.50967 1.0300 1.0300
0.50976 1.0318 1.0318
0.50986 1.0708 1.0708
0.50996 1.0594 1.0594
0.51006 1.0312 1.0312
0.51016 1.0348 1.0348
0.51026 1.0402 1.0402
0.51036 1.0504 1.0504
0.51046 1.0552 1.0552
0.51056 1.0660 1.0660
0.51066 1.0797 1.0797
0.51076 0.9496 0.9496
0.51086 0.9760 0.9760
0.51096 0.9844 0.9844
0.51106 0.9844 0.9844
0.51116 0.9952 0.9952
0.51126 0.9970 0.9970
0.51136 0.9988 0.9988
0.51145 0.9988 0.9988
0.51155 0.8428 0.8428
0.51165 0.9208 0.9208
0.51175 0.9215 0.9215
0.51185 0.9148 0.9148
0.51195 0.9215 0.9215
0.51205 0.8236 0.8236
0.51215 1.0012 1.0012
0.51225 0.9034 0.9034
0.51235 0.9251 0.9251
0.51245 0.9844 0.9844
0.51255 0.9844 0.9844
0.51265 0.9274 0.9274
0.51275 0.9065 0.9065
0.51285 0.9886 0.9886
0.51295 0.9083 0.9083
0.51304 0.9796 0.9796
0.51314 0.9916 0.9916
0.51324 0.9778 0.9778
0.51334 0.9202 0.9202
0.51344 0.9718 0.9718
0.51354 0.9328 0.9328
0.51364 0.9215 0.9215
0.51374 0.9820 0.9820
0.51384 1.0114 1.0114
0.51394 0.9136 0.9136
0.51404 0.9916 0.9916
0.51414 0.9352 0.9352
0.51424 0.9017 0.9017
0.51434 0.9808 0.9808
0.51444 0.9173 0.9173
0.51454 1.0048 1.0048
0.51463 0.9154 0.9154
0.51473 0.9994 0.9994
0.51483 0.9274 0.9274
0.51493 0.9946 0.9946
0.51503 1.0114 1.0114
0.51513 0.9209 0.9209
0.51523 1.0132 1.0132
0.51533 0.9215 0.9215
0.51543 0.9976 0.9976
0.51553 0.9203 0.9203
0.51563 1.0348 1.0348
0.51573 0.9101 0.9101
0.51583 1.0030 1.0030
0.51593 1.0276 1.0276
0.51603 0.9172 0.9172
0.51613 0.9394 0.9394
0.51623 1.0264 1.0264
0.51632 0.9844 0.9844
0.51642 1.0318 1.0318
0.51652 0.9040 0.9040
0.51662 0.9209 0.9209
0.51672 0.9718 0.9718
0.51682 1.0036 1.0036
0.51692 0.9064 0.9064
0.51702 1.0144 1.0144
0.51712 1.0396 1.0396
0.51722 1.0342 1.0342
0.51732 0.9064 0.9064
0.51742 1.0150 1.0150
0.51752 1.0360 1.0360
0.51762 1.0324 1.0324
0.51772 1.0036 1.0036
0.51782 0.9046 0.9046
0.51791 0.9430 0.9430
0.51801 0.9550 0.9550
0.51811 0.9646 0.9646
0.51821 0.9664 0.9664
0.51831 0.9149 0.9149
0.51841 0.9784 0.9784
0.51851 0.9778 0.9778
0.51861 0.9076 0.9076
0.51871 0.9934 0.9934
0.51881 0.9844 0.9844
0.51891 0.9113 0.9113
0.51901 0.9976 0.9976
0.51911 0.9874 0.9874
0.51921 0.9898 0.9898
0.51931 0.9262 0.9262
0.51941 0.9916 0.9916
0.51951 0.9298 0.9298
0.51960 0.9916 0.9916
0.51970 0.9298 0.9298
0.51980 0.9958 0.9958
0.51990 0.9340 0.9340
0.52000 1.0000 1.0000
0.52010 0.9334 0.9334
0.52020 0.9329 0.9329
0.52030 0.9958 0.9958
0.52040 0.9365 0.9365
0.52050 0.9346 0.9346
0.52060 1.0012 1.0012
0.52070 1.0090 1.0090
0.52080 0.9370 0.9370
0.52090 0.9065 0.9065
0.52100 0.9232 0.9232
0.52110 0.9844 0.9844
0.52119 0.9838 0.9838
0.52129 0.9568 0.9568
0.52139 0.9268 0.9268
0.52149 0.9904 0.9904
0.52159 0.9862 0.9862
0.52169 0.9646 0.9646
0.52179 0.9286 0.9286
0.52189 0.9898 0.9898
0.52199 0.9862 0.9862
0.52209 0.9892 0.9892
0.52219 0.8999 0.8999
0.52229 0.9916 0.9916
0.52239 0.9970 0.9970
0.52249 0.9994 0.9994
0.52259 0.9736 0.9736
0.52269 0.9934 0.9934
0.52278 0.9934 0.9934
0.52288 1.0006 1.0006
0.52298 0.9113 0.9113
0.52308 0.9886 0.9886
0.52318 1.0306 1.0306
0.52328 1.0090 1.0090
0.52338 1.0072 1.0072
0.52348 0.9874 0.9874
0.52358 0.9364 0.9364
0.52368 1.0126 1.0126
0.52378 0.9862 0.9862
0.52388 0.9946 0.9946
0.52398 0.9658 0.9658
0.52408 0.8909 0.8909
0.52418 0.9172 0.9172
0.52428 0.9167 0.9167
0.52438 0.9178 0.9178
0.52447 0.9179 0.9179
0.52457 0.9316 0.9316
0.52467 0.9185 0.9185
0.52477 0.8962 0.8962
0.52487 0.9203 0.9203
0.52497 0.9214 0.9214
0.52507 0.9010 0.9010
0.52517 0.9329 0.9329
0.52527 0.9244 0.9244
0.52537 0.9167 0.9167
0.52547 0.9262 0.9262
0.52557 0.9263 0.9263
0.52567 0.9232 0.9232
0.52577 0.9466 0.9466
0.52587 0.9514 0.9514
0.52597 0.9634 0.9634
0.52606 0.9544 0.9544
0.52616 0.9628 0.9628
0.52626 0.9670 0.9670
0.52636 0.9670 0.9670
0.52646 0.9562 0.9562
0.52656 0.9694 0.9694
0.52666 0.9670 0.9670
0.52676 0.9712 0.9712
0.52686 0.9712 0.9712
0.52696 0.9592 0.9592
0.52706 0.9730 0.9730
0.52716 0.9748 0.9748
0.52726 0.9694 0.9694
0.52736 0.9754 0.9754
0.52746 0.9604 0.9604
0.52756 0.9778 0.9778
0.52765 0.9784 0.9784
0.52775 0.9736 0.9736
0.52785 0.9802 0.9802
0.52795 0.9610 0.9610
0.52805 0.9814 0.9814
0.52815 0.9808 0.9808
0.52825 0.9730 0.9730
0.52835 0.9658 0.9658
0.52845 0.9838 0.9838
0.52855 0.9766 0.9766
0.52865 0.9856 0.9856
0.52875 0.9850 0.9850
0.52885 0.9874 0.9874
0.52895 0.9592 0.9592
0.52905 0.9898 0.9898
0.52915 0.9907 0.9907
0.52925 0.9814 0.9814
0.52934 0.9934 0.9934
0.52944 0.9742 0.9742
0.52954 0.9949 0.9949
0.52964 0.9859 0.9859
0.52974 1.0006 1.0006
0.52984 1.0033 1.0033
0.52994 0.9814 0.9814
0.53004 0.9919 0.9919
0.53014 1.0054 1.0054
0.53024 0.9925 0.9925
0.53034 1.0078 1.0078
0.53044 0.9937 0.9937
0.53054 1.0090 1.0090
0.53064 1.0282 1.0282
0.53074 1.0249 1.0249
0.53084 1.0054 1.0054
0.53093 0.9970 0.9970
0.53103 1.0105 1.0105
0.53113 1.0459 1.0459
0.53123 1.0189 1.0189
0.53133 1.1007 1.1007
0.53143 1.0840 1.0840
0.53153 0.9583 0.9583
0.53163 0.9481 0.9481
0.53173 0.9604 0.9604
0.53183 0.9622 0.9622
0.53193 0.9631 0.9631
0.53203 0.9667 0.9667
0.53213 0.9526 0.9526
0.53223 0.9376 0.9376
0.53233 0.9634 0.9634
0.53243 0.9379 0.9379
0.53252 0.9553 0.9553
0.53262 0.9901 0.9901
0.53272 1.0129 1.0129
0.53282 0.9928 0.9928
0.53292 1.0351 1.0351
0.53302 1.0120 1.0120
0.53312 0.9967 0.9967
0.53322 0.9880 0.9880
0.53332 0.9853 0.9853
0.53342 1.0009 1.0009
0.53352 0.9832 0.9832
0.53362 0.9718 0.9718
0.53372 0.9940 0.9940
0.53382 0.9916 0.9916
0.53392 1.0021 1.0021
0.53402 1.0324 1.0324
0.53412 0.9970 0.9970
0.53421 0.9697 0.9697
0.53431 0.9877 0.9877
0.53441 0.9787 0.9787
0.53451 0.9946 0.9946
0.53461 0.9982 0.9982
0.53471 0.9847 0.9847
0.53481 0.9880 0.9880
0.53491 0.9877 0.9877
0.53501 0.9736 0.9736
0.53511 0.9730 0.9730
0.53521 0.9754 0.9754
0.53531 0.9745 0.9745
0.53541 0.9607 0.9607
0.53551 0.9784 0.9784
0.53561 0.9634 0.9634
0.53571 0.9691 0.9691
0.53580 0.9850 0.9850
0.53590 0.9685 0.9685
0.53600 0.9775 0.9775
0.53610 0.9931 0.9931
0.53620 0.9781 0.9781
0.53630 0.9838 0.9838
0.53640 1.0033 1.0033
0.53650 1.0078 1.0078
0.53660 1.0111 1.0111
0.53670 1.0150 1.0150
0.53680 1.0255 1.0255
0.53690 1.0363 1.0363
0.53700 1.0432 1.0432
0.53710 1.0453 1.0453
0.53720 1.0555 1.0555
0.53730 1.0662 1.0662
0.53740 0.9898 0.9898
0.53749 0.9688 0.9688
0.53759 0.9760 0.9760
0.53769 0.9778 0.9778
0.53779 0.9805 0.9805
0.53789 0.9832 0.9832
0.53799 0.9865 0.9865
0.53809 0.9886 0.9886
0.53819 0.9907 0.9907
0.53829 0.9964 0.9964
0.53839 1.0030 1.0030
0.53849 1.0054 1.0054
0.53859 1.0075 1.0075
0.53869 1.0126 1.0126
0.53879 1.0126 1.0126
0.53889 1.0132 1.0132
0.53899 1.0135 1.0135
0.53908 1.0150 1.0150
0.53918 1.0123 1.0123
0.53928 1.0150 1.0150
0.53938 1.0150 1.0150
0.53948 1.0126 1.0126
0.53958 1.0150 1.0150
0.53968 1.0186 1.0186
0.53978 1.0156 1.0156
0.53988 1.0138 1.0138
0.53998 1.0192 1.0192
0.54008 1.0219 1.0219
0.54018 1.0216 1.0216
0.54028 1.0294 1.0294
0.54038 1.0300 1.0300
0.54048 1.0123 1.0123
0.54058 1.0222 1.0222
0.54067 1.0474 1.0474
0.54077 1.0237 1.0237
0.54087 1.0597 1.0597
0.54097 1.0351 1.0351
0.54107 1.0354 1.0354
0.54117 0.9772 0.9772
0.54127 0.9898 0.9898
0.54137 1.0210 1.0210
0.54147 1.0720 1.0720
0.54157 0.9754 0.9754
0.54167 0.9868 0.9868
0.54177 0.9895 0.9895
0.54187 0.9967 0.9967
0.54197 0.9979 0.9979
0.54207 0.9994 0.9994
0.54217 0.9991 0.9991
0.54227 0.9967 0.9967
0.54236 1.0030 1.0030
0.54246 1.0063 1.0063
0.54256 1.0081 1.0081
0.54266 1.0096 1.0096
0.54276 1.0117 1.0117
0.54286 1.0141 1.0141
0.54296 1.0156 1.0156
0.54306 1.0162 1.0162
0.54316 0.9688 0.9688
0.54326 0.9934 0.9934
0.54336 0.9958 0.9958
0.54346 0.9958 0.9958
0.54356 0.9964 0.9964
0.54366 1.0207 1.0207
0.54376 1.0201 1.0201
0.54386 1.0270 1.0270
0.54395 0.9976 0.9976
0.54405 1.0066 1.0066
0.54415 0.9931 0.9931
0.54425 1.0036 1.0036
0.54435 1.0177 1.0177
0.54445 0.9940 0.9940
0.54455 1.0042 1.0042
0.54465 1.0000 1.0000
0.54475 1.0186 1.0186
0.54485 1.0063 1.0063
0.54495 1.0147 1.0147
0.54505 1.0021 1.0021
0.54515 1.0099 1.0099
0.54525 1.0132 1.0132
0.54535 1.0138 1.0138
0.54545 1.0192 1.0192
0.54554 1.0108 1.0108
0.54564 1.0048 1.0048
0.54574 1.0375 1.0375
0.54584 1.0123 1.0123
0.54594 0.9991 0.9991
0.54604 1.0249 1.0249
0.54614 1.0171 1.0171
0.54624 1.0168 1.0168
0.54634 1.0393 1.0393
0.54644 1.0201 1.0201
0.54654 1.0030 1.0030
0.54664 1.0156 1.0156
0.54674 0.9907 0.9907
0.54684 0.9922 0.9922
0.54694 0.9952 0.9952
0.54704 0.9964 0.9964
0.54714 0.9979 0.9979
0.54723 0.9982 0.9982
0.54733 0.9994 0.9994
0.54743 0.9817 0.9817
0.54753 1.0003 1.0003
0.54763 1.0030 1.0030
0.54773 0.9736 0.9736
0.54783 0.9550 0.9550
0.54793 0.9802 0.9802
0.54803 0.9820 0.9820
0.54813 0.9853 0.9853
0.54823 0.9610 0.9610
0.54833 0.9658 0.9658
0.54843 0.9889 0.9889
0.54853 0.9895 0.9895
0.54863 0.9670 0.9670
0.54873 0.9931 0.9931
0.54882 0.9952 0.9952
0.54892 0.9727 0.9727
0.54902 0.9988 0.9988
0.54912 0.9994 0.9994
0.54922 0.9757 0.9757
0.54932 0.9721 0.9721
0.54942 1.0042 1.0042
0.54952 1.0084 1.0084
0.54962 1.0108 1.0108
0.54972 0.9838 0.9838
0.54982 1.0126 1.0126
0.54992 1.0132 1.0132
0.55002 0.9832 0.9832
0.55012 0.9928 0.9928
0.55022 1.0761 1.0761
0.55032 1.0519 1.0519
0.55041 1.1071 1.1071
0.55051 1.0743 1.0743
0.55061 0.9199 0.9199
0.55071 0.9191 0.9191
0.55081 0.9157 0.9157
0.55091 0.9200 0.9200
0.55101 0.9166 0.9166
0.55111 0.9206 0.9206
0.55121 0.9220 0.9220
0.55131 0.9218 0.9218
0.55141 0.9181 0.9181
0.55151 0.9323 0.9323
0.55161 0.9298 0.9298
0.55171 0.9353 0.9353
0.55181 0.9325 0.9325
0.55191 0.9526 0.9526
0.55201 0.9424 0.9424
0.55210 0.9682 0.9682
0.55220 1.0024 1.0024
0.55230 1.0060 1.0060
0.55240 0.9886 0.9886
0.55250 1.0147 1.0147
0.55260 0.9931 0.9931
0.55270 0.9391 0.9391
0.55280 0.9400 0.9400
0.55290 0.9496 0.9496
0.55300 0.9430 0.9430
0.55310 0.9352 0.9352
0.55320 0.9448 0.9448
0.55330 0.9382 0.9382
0.55340 0.9397 0.9397
0.55350 0.9394 0.9394
0.55360 0.9409 0.9409
0.55369 0.9403 0.9403
0.55379 0.9439 0.9439
0.55389 0.9445 0.9445
0.55399 0.9451 0.9451
0.55409 0.9460 0.9460
0.55419 0.9472 0.9472
0.55429 0.9487 0.9487
0.55439 0.9499 0.9499
0.55449 0.9508 0.9508
0.55459 0.9526 0.9526
0.55469 0.9532 0.9532
0.55479 0.9430 0.9430
0.55489 0.9553 0.9553
0.55499 0.9439 0.9439
0.55509 0.9460 0.9460
0.55519 0.9481 0.9481
0.55528 0.9496 0.9496
0.55538 0.9493 0.9493
0.55548 0.9508 0.9508
0.55558 0.9502 0.9502
0.55568 0.9514 0.9514
0.55578 0.9418 0.9418
0.55588 0.9550 0.9550
0.55598 0.9496 0.9496
0.55608 0.9613 0.9613
0.55618 0.9721 0.9721
0.55628 0.9679 0.9679
0.55638 0.9763 0.9763
0.55648 0.9757 0.9757
0.55658 0.9814 0.9814
0.55668 0.9835 0.9835
0.55678 0.9883 0.9883
0.55688 0.9904 0.9904
0.55697 0.9943 0.9943
0.55707 1.0003 1.0003
0.55717 1.0021 1.0021
0.55727 1.0027 1.0027
0.55737 1.0057 1.0057
0.55747 1.0084 1.0084
0.55757 1.0063 1.0063
0.55767 1.0072 1.0072
0.55777 1.0075 1.0075
0.55787 1.0105 1.0105
0.55797 1.0093 1.0093
0.55807 1.0120 1.0120
0.55817 1.0174 1.0174
0.55827 1.0126 1.0126
0.55837 1.0138 1.0138
0.55847 1.0102 1.0102
0.55856 1.0126 1.0126
0.55866 1.0132 1.0132
0.55876 1.0174 1.0174
0.55886 1.0207 1.0207
0.55896 1.0279 1.0279
0.55906 1.0117 1.0117
0.55916 1.0303 1.0303
0.55926 1.0327 1.0327
0.55936 1.0384 1.0384
0.55946 1.0207 1.0207
0.55956 1.0411 1.0411
0.55966 1.0420 1.0420
0.55976 1.0300 1.0300
0.55986 1.0555 1.0555
0.55996 1.0078 1.0078
0.56006 1.0291 1.0291
0.56016 1.0303 1.0303
0.56025 1.0372 1.0372
0.56035 1.0507 1.0507
0.56045 1.0390 1.0390
0.56055 1.0234 1.0234
0.56065 1.0273 1.0273
0.56075 1.0348 1.0348
0.56085 1.0282 1.0282
0.56095 1.0396 1.0396
0.56105 1.0459 1.0459
0.56115 0.6891 0.6891
0.56125 0.6902 0.6902
0.56135 0.6918 0.6918
0.56145 0.6932 0.6932
0.56155 0.6936 0.6936
0.56165 0.8974 0.8974
0.56175 0.9634 0.9634
0.56184 0.9676 0.9676
0.56194 0.9712 0.9712
0.56204 0.9787 0.9787
0.56214 0.9071 0.9071
0.56224 0.9886 0.9886
0.56234 0.9220 0.9220
0.56244 0.9218 0.9218
0.56254 0.9190 0.9190
0.56264 1.0006 1.0006
0.56274 0.9262 0.9262
0.56284 0.9251 0.9251
0.56294 0.9271 0.9271
0.56304 0.9994 0.9994
0.56314 0.9286 0.9286
0.56324 1.0060 1.0060
0.56334 0.9298 0.9298
0.56343 0.9766 0.9766
0.56353 0.9964 0.9964
0.56363 0.8993 0.8993
0.56373 0.9991 0.9991
0.56383 0.9910 0.9910
0.56393 0.9595 0.9595
0.56403 1.0861 1.0861
0.56413 1.0743 1.0743
0.56423 1.0516 1.0516
0.56433 0.9751 0.9751
0.56443 1.0078 1.0078
0.56453 1.0156 1.0156
0.56463 0.9349 0.9349
0.56473 1.0165 1.0165
0.56483 0.9346 0.9346
0.56493 1.0078 1.0078
0.56503 1.0159 1.0159
0.56512 0.9341 0.9341
0.56522 1.0210 1.0210
0.56532 0.9394 0.9394
0.56542 1.0219 1.0219
0.56552 0.9316 0.9316
0.56562 1.0258 1.0258
0.56572 1.0153 1.0153
0.56582 0.9374 0.9374
0.56592 1.0264 1.0264
0.56602 0.9314 0.9314
0.56612 1.0156 1.0156
0.56622 0.9469 0.9469
0.56632 1.0282 1.0282
0.56642 0.9454 0.9454
0.56652 1.0216 1.0216
0.56662 0.9481 0.9481
0.56671 1.0258 1.0258
0.56681 0.9376 0.9376
0.56691 1.0297 1.0297
0.56701 0.9370 0.9370
0.56711 1.0228 1.0228
0.56721 1.0378 1.0378
0.56731 1.0285 1.0285
0.56741 0.9517 0.9517
0.56751 1.0315 1.0315
0.56761 0.9505 0.9505
0.56771 1.0351 1.0351
0.56781 1.0126 1.0126
0.56791 1.0147 1.0147
0.56801 0.9415 0.9415
0.56811 0.9442 0.9442
0.56821 0.9481 0.9481
0.56830 0.9523 0.9523
0.56840 0.9562 0.9562
0.56850 0.8917 0.8917
0.56860 1.0081 1.0081
0.56870 1.0108 1.0108
0.56880 1.0123 1.0123
0.56890 1.0411 1.0411
0.56900 1.0171 1.0171
0.56910 0.9934 0.9934
0.56920 1.0189 1.0189
0.56930 1.0201 1.0201
0.56940 1.0231 1.0231
0.56950 0.9964 0.9964
0.56960 1.0249 1.0249
0.56970 1.0306 1.0306
0.56980 1.0315 1.0315
0.56990 1.0342 1.0342
0.56999 1.0168 1.0168
0.57009 1.0516 1.0516
0.57019 1.0000 1.0000
0.57029 0.9628 0.9628
0.57039 0.9682 0.9682
0.57049 0.9757 0.9757
0.57059 0.9841 0.9841
0.57069 0.9898 0.9898
0.57079 0.9943 0.9943
0.57089 0.9973 0.9973
0.57099 1.0012 1.0012
0.57109 1.0039 1.0039
0.57119 1.0069 1.0069
0.57129 1.0084 1.0084
0.57139 1.0084 1.0084
0.57149 1.0114 1.0114
0.57158 1.0108 1.0108
0.57168 1.0132 1.0132
0.57178 1.0156 1.0156
0.57188 1.0192 1.0192
0.57198 1.0210 1.0210
0.57208 1.0264 1.0264
0.57218 1.0327 1.0327
0.57228 1.0375 1.0375
0.57238 1.0390 1.0390
0.57248 1.0453 1.0453
0.57258 1.0513 1.0513
0.57268 1.0279 1.0279
0.57278 0.9358 0.9358
0.57288 0.9421 0.9421
0.57298 1.0405 1.0405
0.57308 1.0833 1.0833
0.57317 1.0927 1.0927
0.57327 1.1079 1.1079
0.57337 0.9016 0.9016
0.57347 0.9071 0.9071
0.57357 0.9127 0.9127
0.57367 0.9152 0.9152
0.57377 0.9178 0.9178
0.57387 0.9203 0.9203
0.57397 0.9223 0.9223
