"rank" "feature_density_pos" "weighted_feature_density_pos" "feature_density_zero" 
0.44198 1.0309 1.0309 1.0471
0.44208 1.0303 1.0303 1.0417
0.44218 1.0357 1.0357 1.0399
0.44228 1.0570 1.0570 1.0384
0.44238 1.0483 1.0483 1.2354
0.44248 1.0567 1.0567 1.1016
0.44258 1.0519 1.0519 1.0111
0.44268 1.0807 1.0807 1.0885
0.44278 1.0879 1.0879 1.0249
0.44288 1.0867 1.0867 1.0393
0.44298 1.0723 1.0723 1.0207
0.44308 1.0993 1.0993 1.0231
0.44317 1.0705 1.0705 1.0147
0.44327 1.0867 1.0867 1.0219
0.44337 1.0975 1.0975 1.0309
0.44347 1.0789 1.0789 1.0195
0.44357 1.1148 1.1148 1.0291
0.44367 1.1166 1.1166 1.0255
0.44377 1.0906 1.0906 1.0168
0.44387 1.1106 1.1106 1.0213
0.44397 1.1316 1.1316 1.0249
0.44407 1.1256 1.1256 1.0195
0.44417 1.1148 1.1148 1.0201
0.44427 0.9697 0.9697 0.9565
0.44437 0.8096 0.8096 0.8288
0.44447 0.8132 0.8132 0.8330
0.44457 0.8156 0.8156 0.7862
0.44467 0.8168 0.8168 0.8240
0.44476 0.8192 0.8192 0.7748
0.44486 0.8192 0.8192 0.7766
0.44496 0.8198 0.8198 0.7688
0.44506 0.8210 0.8210 0.8222
0.44516 0.8216 0.8216 0.8384
0.44526 0.8218 0.8218 0.8260
0.44536 0.8234 0.8234 0.8972
0.44546 0.8234 0.8234 0.7952
0.44556 0.8252 0.8252 0.8528
0.44566 0.8252 0.8252 0.8864
0.44576 0.8258 0.8258 0.7772
0.44586 0.8258 0.8258 0.8378
0.44596 0.8270 0.8270 0.8330
0.44606 0.8276 0.8276 0.8606
0.44616 0.8282 0.8282 0.8312
0.44626 0.8288 0.8288 0.8348
0.44635 0.8312 0.8312 0.8792
0.44645 0.8300 0.8300 0.8204
0.44655 0.8306 0.8306 0.8336
0.44665 0.8330 0.8330 0.8294
0.44675 0.8326 0.8326 0.7696
0.44685 0.8336 0.8336 0.7670
0.44695 0.8354 0.8354 0.7928
0.44705 0.8354 0.8354 0.8264
0.44715 0.8378 0.8378 0.7796
0.44725 0.8378 0.8378 0.7850
0.44735 0.8396 0.8396 0.7868
0.44745 0.8408 0.8408 0.7862
0.44755 0.8420 0.8420 0.8834
0.44765 0.8444 0.8444 0.9529
0.44775 0.8462 0.8462 0.8432
0.44785 0.8486 0.8486 0.7778
0.44795 0.8492 0.8492 0.7892
0.44804 0.8516 0.8516 0.7988
0.44814 0.8540 0.8540 0.8084
0.44824 0.8722 0.8722 0.8902
0.44834 0.8846 0.8846 0.9115
0.44844 0.9061 0.9061 0.8486
0.44854 0.9151 0.9151 0.9679
0.44864 0.9229 0.9229 0.9763
0.44874 0.9325 0.9325 0.8966
0.44884 0.9397 0.9397 0.9139
0.44894 0.9475 0.9475 0.9409
0.44904 0.9577 0.9577 0.8792
0.44914 0.9703 0.9703 0.9223
0.44924 0.9217 0.9217 1.3457
0.44934 1.0177 1.0177 1.0507
0.44944 1.0369 1.0369 1.0675
0.44954 1.0345 1.0345 1.0627
0.44963 0.9775 0.9775 1.0435
0.44973 0.9790 0.9790 1.0432
0.44983 0.9799 0.9799 0.9883
0.44993 1.0327 1.0327 1.1376
0.45003 0.9823 0.9823 0.9907
0.45013 0.9835 0.9835 1.0435
0.45023 0.9775 0.9775 1.0387
0.45033 0.9847 0.9847 0.9907
0.45043 1.0459 1.0459 1.0675
0.45053 0.9877 0.9877 1.0267
0.45063 0.9889 0.9889 0.9961
0.45073 0.9919 0.9919 1.0537
0.45083 1.0039 1.0039 0.9901
0.45093 1.0687 1.0687 1.0531
0.45103 0.9991 0.9991 0.9925
0.45113 1.0075 1.0075 1.0681
0.45122 1.0090 1.0090 0.9502
0.45132 1.0747 1.0747 1.0381
0.45142 1.0219 1.0219 0.9667
0.45152 1.1028 1.1028 1.0495
0.45162 1.0477 1.0477 1.0315
0.45172 0.9733 0.9733 1.0189
0.45182 0.8210 0.8210 0.8330
0.45192 0.8228 0.8228 0.7814
0.45202 0.8228 0.8228 0.8300
0.45212 0.8252 0.8252 0.9523
0.45222 0.8276 0.8276 0.8258
0.45232 0.8276 0.8276 0.8270
0.45242 0.8276 0.8276 0.7820
0.45252 0.8288 0.8288 0.8378
0.45262 0.8300 0.8300 1.0021
0.45272 0.8332 0.8332 0.8470
0.45282 0.8354 0.8354 0.7922
0.45291 0.8828 0.8828 0.8438
0.45301 0.9859 0.9859 0.9757
0.45311 0.9391 0.9391 0.9253
0.45321 0.9943 0.9943 0.9931
0.45331 0.9985 0.9985 0.9763
0.45341 1.0021 1.0021 0.9817
0.45351 0.9919 0.9919 0.9697
0.45361 0.9583 0.9583 0.9061
0.45371 1.0219 1.0219 1.0333
0.45381 1.0075 1.0075 1.0363
0.45391 1.0051 1.0051 0.8762
0.45401 1.0285 1.0285 0.9871
0.45411 0.9769 0.9769 0.9295
0.45421 1.0294 1.0294 0.9790
0.45431 1.0399 1.0399 0.9763
0.45441 1.0963 1.0963 1.0351
0.45450 0.9841 0.9841 0.9637
0.45460 1.0885 1.0885 1.0255
0.45470 1.0339 1.0339 1.0411
0.45480 1.0471 1.0471 1.0159
0.45490 1.0513 1.0513 1.0375
0.45500 1.0981 1.0981 1.0207
0.45510 1.0579 1.0579 1.0369
0.45520 1.1166 1.1166 1.0291
0.45530 1.0651 1.0651 1.0429
0.45540 1.0687 1.0687 1.0375
0.45550 1.0579 1.0579 1.0321
0.45560 1.0735 1.0735 1.0423
0.45570 1.0792 1.0792 1.0378
0.45580 1.0573 1.0573 0.9739
0.45590 1.0657 1.0657 0.9781
0.45600 0.9661 0.9661 0.8996
0.45610 0.9073 0.9073 0.9055
0.45619 0.9109 0.9109 0.8384
0.45629 0.9121 0.9121 0.9889
0.45639 0.9175 0.9175 0.8792
0.45649 0.9217 0.9217 0.8960
0.45659 0.9295 0.9295 0.8606
0.45669 0.9355 0.9355 1.0819
0.45679 0.9451 0.9451 0.8408
0.45689 0.9535 0.9535 1.0063
0.45699 0.9595 0.9595 0.8696
0.45709 0.9667 0.9667 0.8600
0.45719 1.0054 1.0054 1.0504
0.45729 1.0081 1.0081 1.0471
0.45739 1.0393 1.0393 1.0735
0.45749 1.0387 1.0387 1.0675
0.45759 1.0447 1.0447 1.0747
0.45769 1.0447 1.0447 1.0753
0.45778 1.0447 1.0447 1.0759
0.45788 1.0585 1.0585 1.0585
0.45798 1.0573 1.0573 1.0585
0.45808 1.0543 1.0543 1.0603
0.45818 1.0579 1.0579 1.0543
0.45828 1.0531 1.0531 1.0699
0.45838 1.0669 1.0669 1.0663
0.45848 1.0615 1.0615 1.0591
0.45858 1.0741 1.0741 1.0393
0.45868 1.0780 1.0780 1.0480
0.45878 1.0789 1.0789 1.0465
0.45888 1.0735 1.0735 1.0573
0.45898 0.9991 0.9991 1.0465
0.45908 1.0075 1.0075 1.0381
0.45918 1.0807 1.0807 1.0387
0.45928 1.0147 1.0147 1.0357
0.45937 1.0297 1.0297 1.0219
0.45947 1.0921 1.0921 1.0453
0.45957 1.0237 1.0237 1.0285
0.45967 1.1064 1.1064 1.0309
0.45977 1.0387 1.0387 1.0231
0.45987 1.1166 1.1166 1.0327
0.45997 1.0459 1.0459 1.0261
0.46007 1.1286 1.1286 1.0351
0.46017 1.0630 1.0630 1.0198
0.46027 1.0885 1.0885 1.0729
0.46037 0.9547 0.9547 1.0963
0.46047 0.9985 0.9985 1.0861
0.46057 1.1034 1.1034 1.0285
0.46067 1.1166 1.1166 1.0237
0.46077 1.1274 1.1274 1.0315
0.46087 1.1328 1.1328 1.0237
0.46097 1.1412 1.1412 1.0153
0.46106 1.1436 1.1436 1.0279
0.46116 0.8102 0.8102 0.8300
0.46126 0.8120 0.8120 0.7790
0.46136 0.8162 0.8162 0.7778
0.46146 0.8174 0.8174 0.8150
0.46156 0.8192 0.8192 0.8618
0.46166 0.8206 0.8206 0.8764
0.46176 0.8204 0.8204 0.7808
0.46186 0.8222 0.8222 0.9427
0.46196 0.8228 0.8228 0.8588
0.46206 0.8234 0.8234 0.7844
0.46216 0.8240 0.8240 0.8228
0.46226 0.8252 0.8252 0.8744
0.46236 0.8264 0.8264 0.7670
0.46246 0.8276 0.8276 0.8300
0.46256 0.8270 0.8270 0.8708
0.46265 0.8288 0.8288 0.8330
0.46275 0.8288 0.8288 0.7754
0.46285 0.8294 0.8294 0.8276
0.46295 0.8300 0.8300 0.7706
0.46305 0.8312 0.8312 0.8270
0.46315 0.8326 0.8326 0.8422
0.46325 0.8324 0.8324 0.8750
0.46335 0.8342 0.8342 0.8204
0.46345 0.8348 0.8348 0.7718
0.46355 0.8360 0.8360 0.7946
0.46365 0.8366 0.8366 0.7850
0.46375 0.8366 0.8366 0.8252
0.46385 0.8846 0.8846 0.8420
0.46395 0.9793 0.9793 0.9697
0.46405 0.9805 0.9805 0.9721
0.46415 0.9943 0.9943 0.9871
0.46424 0.9451 0.9451 0.9241
0.46434 0.9991 0.9991 0.9961
0.46444 0.9967 0.9967 0.9877
0.46454 1.0099 1.0099 0.9931
0.46464 0.9502 0.9502 0.9928
0.46474 0.9895 0.9895 1.1964
0.46484 1.0099 1.0099 0.9817
0.46494 1.0039 1.0039 1.0321
0.46504 0.9565 0.9565 0.9727
0.46514 1.0057 1.0057 1.0957
0.46524 1.0123 1.0123 1.1748
0.46534 1.0189 1.0189 0.9661
0.46544 1.0189 1.0189 0.9625
0.46554 0.9655 0.9655 0.8972
0.46564 1.1004 1.1004 1.0471
0.46574 1.0357 1.0357 1.0165
0.46584 1.0291 1.0291 0.9673
0.46593 1.0315 1.0315 0.9667
0.46603 1.0321 1.0321 0.9679
0.46613 1.0354 1.0354 0.9766
0.46623 1.1028 1.1028 1.0381
0.46633 1.0387 1.0387 0.9811
0.46643 1.0321 1.0321 0.9781
0.46653 1.0393 1.0393 1.0213
0.46663 1.0315 1.0315 1.0165
0.46673 1.1160 1.1160 1.0381
0.46683 1.0411 1.0411 1.0177
0.46693 1.0417 1.0417 0.9775
0.46703 1.0591 1.0591 0.9697
0.46713 1.0567 1.0567 1.0243
0.46723 1.1136 1.1136 1.0237
0.46733 1.0567 1.0567 1.0285
0.46743 1.0621 1.0621 0.9739
0.46752 1.0639 1.0639 0.9799
0.46762 1.0720 1.0720 1.0294
0.46772 1.0087 1.0087 1.0303
0.46782 1.0087 1.0087 1.0531
0.46792 0.9619 0.9619 1.1376
0.46802 0.9349 0.9349 1.1346
0.46812 0.9955 0.9955 0.9919
0.46822 0.9895 0.9895 1.0507
0.46832 0.9919 0.9919 0.9949
0.46842 0.9955 0.9955 0.9943
0.46852 1.0057 1.0057 0.9997
0.46862 0.9949 0.9949 1.1430
0.46872 0.9967 0.9967 1.0711
0.46882 1.0129 1.0129 0.9973
0.46892 1.0219 1.0219 0.9913
0.46902 1.0093 1.0093 1.0123
0.46911 1.0162 1.0162 1.0048
0.46921 1.0243 1.0243 1.0003
0.46931 1.0279 1.0279 1.0609
0.46941 1.0345 1.0345 0.9877
0.46951 1.0381 1.0381 0.9919
0.46961 1.0399 1.0399 1.0315
0.46971 1.0537 1.0537 0.9841
0.46981 1.0933 1.0933 1.0351
0.46991 1.0537 1.0537 1.0057
0.47001 1.0633 1.0633 1.0447
0.47011 1.0717 1.0717 0.9949
0.47021 0.9823 0.9823 0.9499
0.47031 0.9367 0.9367 1.0831
0.47041 0.9637 0.9637 0.8480
0.47051 0.9337 0.9337 0.8750
0.47061 0.8104 0.8104 0.8260
0.47071 0.8156 0.8156 0.8138
0.47080 0.8168 0.8168 0.8234
0.47090 0.8192 0.8192 0.8888
0.47100 0.8210 0.8210 0.9337
0.47110 0.8222 0.8222 0.8840
0.47120 0.8240 0.8240 0.7868
0.47130 0.8252 0.8252 0.8120
0.47140 0.8264 0.8264 0.7706
0.47150 0.8276 0.8276 0.8354
0.47160 0.8276 0.8276 0.8414
0.47170 0.8288 0.8288 0.8372
0.47180 0.8300 0.8300 0.7874
0.47190 0.8312 0.8312 0.8396
0.47200 0.8504 0.8504 1.0615
0.47210 0.8962 0.8962 1.0510
0.47220 0.9763 0.9763 1.0027
0.47230 0.9919 0.9919 1.0555
0.47239 0.9955 0.9955 0.9967
0.47249 0.9967 0.9967 1.0003
0.47259 1.0009 1.0009 0.9907
0.47269 0.9973 0.9973 1.0591
0.47279 1.0033 1.0033 1.0561
0.47289 1.0099 1.0099 1.0531
0.47299 1.0597 1.0597 1.0681
0.47309 1.0009 1.0009 1.0609
0.47319 0.9985 0.9985 1.0585
0.47329 1.0141 1.0141 0.9961
0.47339 1.0003 1.0003 1.0027
0.47349 1.0093 1.0093 0.9925
0.47359 1.0150 1.0150 0.9934
0.47369 1.0111 1.0111 1.0087
0.47379 1.0201 1.0201 0.9787
0.47389 1.0237 1.0237 0.9925
0.47398 1.0807 1.0807 1.0891
0.47408 1.0231 1.0231 0.9865
0.47418 1.0315 1.0315 1.0291
0.47428 1.0309 1.0309 1.0363
0.47438 1.0927 1.0927 1.0501
0.47448 1.0369 1.0369 0.9751
0.47458 1.1190 1.1190 1.0357
0.47468 1.0537 1.0537 1.0075
0.47478 1.0561 1.0561 1.0483
0.47488 1.0531 1.0531 1.0351
0.47498 1.1406 1.1406 1.0483
0.47508 1.0726 1.0726 0.9808
0.47518 0.9889 0.9889 0.9661
0.47528 0.8306 0.8306 0.8882
0.47538 0.8294 0.8294 0.9451
0.47548 0.8294 0.8294 1.0057
0.47558 0.8396 0.8396 0.9415
0.47567 0.8918 0.8918 0.9355
0.47577 0.9649 0.9649 1.0189
0.47587 0.9811 0.9811 0.9313
0.47597 1.0537 1.0537 0.9889
0.47607 0.9865 0.9865 0.9055
0.47617 0.9907 0.9907 0.9061
0.47627 1.0633 1.0633 0.9619
0.47637 1.0705 1.0705 1.0093
0.47647 1.0789 1.0789 0.9571
0.47657 1.0600 1.0600 0.9616
0.47667 1.0075 1.0075 0.9679
0.47677 0.9919 0.9919 0.9121
0.47687 1.0093 1.0093 0.9601
0.47697 1.0147 1.0147 1.0123
0.47707 0.8762 0.8762 0.8888
0.47717 0.8840 0.8840 0.8444
0.47726 0.8978 0.8978 0.9601
0.47736 0.9025 0.9025 0.9169
0.47746 0.9049 0.9049 0.9139
0.47756 0.9097 0.9097 0.9181
0.47766 0.9193 0.9193 0.9139
0.47776 0.9241 0.9241 1.0237
0.47786 0.9295 0.9295 0.9085
0.47796 0.9361 0.9361 0.8444
0.47806 0.9502 0.9502 0.9070
0.47816 0.9649 0.9649 1.1286
0.47826 0.9703 0.9703 0.9379
0.47836 1.0135 1.0135 0.9319
0.47846 1.0315 1.0315 1.0471
0.47856 1.0495 1.0495 1.0477
0.47866 1.0591 1.0591 1.0717
0.47876 1.0771 1.0771 1.0207
0.47886 1.0759 1.0759 1.0603
0.47895 1.0681 1.0681 1.1172
0.47905 1.0741 1.0741 1.1136
0.47915 1.0819 1.0819 1.1772
0.47925 1.0885 1.0885 1.0387
0.47935 1.0993 1.0993 1.0681
0.47945 1.0975 1.0975 1.0357
0.47955 1.0894 1.0894 1.0318
0.47965 1.0927 1.0927 1.0297
0.47975 1.0951 1.0951 1.0261
0.47985 1.0891 1.0891 1.0321
0.47995 1.1034 1.1034 1.0375
0.48005 1.1106 1.1106 1.0303
0.48015 1.1172 1.1172 1.0339
0.48025 1.1244 1.1244 1.0399
0.48035 1.1178 1.1178 1.0303
0.48045 1.1250 1.1250 1.0207
0.48054 1.1256 1.1256 1.0225
0.48064 1.1244 1.1244 1.0369
0.48074 1.1250 1.1250 1.0291
0.48084 1.1262 1.1262 1.0207
0.48094 1.1412 1.1412 1.0297
0.48104 1.1428 1.1428 1.0366
0.48114 1.1358 1.1358 1.0189
0.48124 1.1526 1.1526 1.0141
0.48134 0.8144 0.8144 0.7808
0.48144 0.8192 0.8192 0.9427
0.48154 0.8216 0.8216 0.8432
0.48164 0.8228 0.8228 0.8144
0.48174 0.8234 0.8234 0.7820
0.48184 0.8246 0.8246 0.8534
0.48194 0.8396 0.8396 0.9139
0.48204 0.8654 0.8654 1.1190
0.48213 0.9301 0.9301 1.1892
0.48223 0.9847 0.9847 1.0627
0.48233 0.9985 0.9985 0.9967
0.48243 0.9949 0.9949 1.0087
0.48253 0.9958 0.9958 0.9910
0.48263 1.0591 1.0591 1.0615
0.48273 1.0141 1.0141 1.0261
0.48283 1.0201 1.0201 1.0003
0.48293 1.0243 1.0243 0.9745
0.48303 1.0219 1.0219 0.9775
0.48313 1.0309 1.0309 0.9721
0.48323 1.0351 1.0351 1.0153
0.48333 1.0849 1.0849 1.0387
0.48343 1.0351 1.0351 0.9763
0.48353 0.9103 0.9103 0.8942
0.48363 0.8300 0.8300 0.7700
0.48373 0.8318 0.8318 0.8006
0.48382 0.8312 0.8312 0.9415
0.48392 0.8324 0.8324 0.7814
0.48402 0.8320 0.8320 0.8818
0.48412 0.8336 0.8336 0.8252
0.48422 0.8336 0.8336 0.8216
0.48432 0.8336 0.8336 0.8282
0.48442 0.8348 0.8348 0.8816
0.48452 0.8354 0.8354 0.9091
0.48462 0.8354 0.8354 0.9835
0.48472 0.8372 0.8372 0.8012
0.48482 0.8384 0.8384 0.7748
0.48492 0.8396 0.8396 0.7820
0.48502 0.8420 0.8420 0.7706
0.48512 0.8432 0.8432 0.7844
0.48522 0.8432 0.8432 0.7802
0.48532 0.8468 0.8468 0.8330
0.48541 0.8498 0.8498 0.7790
0.48551 0.8512 0.8512 0.8062
0.48561 0.8510 0.8510 0.9379
0.48571 0.8534 0.8534 0.8180
0.48581 0.8546 0.8546 0.8270
0.48591 0.8570 0.8570 0.8432
0.48601 0.8606 0.8606 0.8282
0.48611 0.8684 0.8684 0.8294
0.48621 0.8996 0.8996 0.8348
0.48631 0.9157 0.9157 1.1004
0.48641 0.9247 0.9247 0.9019
0.48651 0.9283 0.9283 1.0747
0.48661 0.9427 0.9427 1.0135
0.48671 0.9751 0.9751 1.2504
0.48681 0.9967 0.9967 1.0627
0.48691 1.0327 1.0327 1.0669
0.48700 1.0300 1.0300 1.0858
0.48710 1.0627 1.0627 1.0645
0.48720 1.0357 1.0357 1.1010
0.48730 1.0417 1.0417 1.0093
0.48740 1.0783 1.0783 1.0645
0.48750 1.0465 1.0465 1.0123
0.48760 1.0039 1.0039 1.0447
0.48770 1.0615 1.0615 1.0219
0.48780 1.0075 1.0075 1.0429
0.48790 1.0687 1.0687 1.0663
0.48800 1.0159 1.0159 1.1298
0.48810 1.0183 1.0183 1.0207
0.48820 1.0099 1.0099 1.0417
0.48830 1.0891 1.0891 1.0453
0.48840 1.0231 1.0231 1.0405
0.48850 1.0234 1.0234 1.0216
0.48860 1.0795 1.0795 1.0489
0.48869 1.0195 1.0195 1.0303
0.48879 1.0891 1.0891 1.0477
0.48889 1.0267 1.0267 1.0357
0.48899 1.0267 1.0267 1.0963
0.48909 1.1070 1.1070 1.0981
0.48919 1.1034 1.1034 1.0417
0.48929 1.0723 1.0723 0.9961
0.48939 1.0747 1.0747 1.0201
0.48949 1.0675 1.0675 1.0681
0.48959 1.1220 1.1220 1.0525
0.48969 1.0897 1.0897 1.0741
0.48979 1.1304 1.1304 1.0387
0.48989 1.1460 1.1460 1.0339
0.48999 1.1158 1.1158 1.0996
0.49009 1.1436 1.1436 1.0351
0.49019 1.1226 1.1226 1.0303
0.49028 1.0963 1.0963 1.0861
0.49038 1.1298 1.1298 1.0285
0.49048 1.1448 1.1448 1.0279
0.49058 1.1466 1.1466 1.0171
0.49068 1.1532 1.1532 1.0195
0.49078 1.1556 1.1556 1.0171
0.49088 1.1616 1.1616 1.0249
0.49098 1.1526 1.1526 1.0165
0.49108 0.8930 0.8930 0.8720
0.49118 0.8156 0.8156 0.7754
0.49128 0.8180 0.8180 0.8594
0.49138 0.8210 0.8210 0.7676
0.49148 0.9214 0.9214 0.9010
0.49158 0.9277 0.9277 0.9199
0.49168 0.9943 0.9943 0.9781
0.49178 0.9433 0.9433 0.9613
0.49187 1.0057 1.0057 0.9913
0.49197 1.0063 1.0063 0.9781
0.49207 0.9523 0.9523 0.9667
0.49217 1.0099 1.0099 0.9787
0.49227 1.0123 1.0123 0.9541
0.49237 1.0123 1.0123 0.9553
0.49247 0.9421 0.9421 0.9631
0.49257 0.9973 0.9973 1.0963
0.49267 1.0213 1.0213 0.9691
0.49277 1.0105 1.0105 1.0411
0.49287 0.9595 0.9595 0.9709
0.49297 1.0312 1.0312 0.9862
0.49307 1.0159 1.0159 1.0441
0.49317 1.0225 1.0225 1.0321
0.49327 1.0219 1.0219 1.0285
0.49337 1.0219 1.0219 0.9889
0.49347 1.0321 1.0321 1.0261
0.49356 1.0333 1.0333 0.9691
0.49366 1.0297 1.0297 1.0249
0.49376 1.0333 1.0333 1.0207
0.49386 1.0321 1.0321 0.9667
0.49396 1.1028 1.1028 1.0279
0.49406 1.0375 1.0375 1.0303
0.49416 1.0417 1.0417 0.9715
0.49426 1.0225 1.0225 1.0189
0.49436 1.0327 1.0327 0.9733
0.49446 1.0336 1.0336 1.0282
0.49456 1.0357 1.0357 0.9655
0.49466 1.1082 1.1082 1.0225
0.49476 1.0555 1.0555 0.9703
0.49486 1.0495 1.0495 0.9691
0.49496 1.0441 1.0441 1.0237
0.49506 1.0489 1.0489 1.0171
0.49515 1.0495 1.0495 0.9607
0.49525 1.1274 1.1274 1.0201
0.49535 1.0615 1.0615 0.9691
0.49545 1.0651 1.0651 0.9655
0.49555 1.0567 1.0567 0.9559
0.49565 1.0675 1.0675 0.9679
0.49575 1.1502 1.1502 1.0195
0.49585 0.9979 0.9979 0.9025
0.49595 0.8398 0.8398 0.8902
0.49605 0.8414 0.8414 0.8366
0.49615 0.8432 0.8432 0.7724
0.49625 0.8462 0.8462 0.7778
0.49635 0.8498 0.8498 0.7958
0.49645 0.8558 0.8558 0.8678
0.49655 0.8624 0.8624 0.8312
0.49665 0.8648 0.8648 0.8390
0.49675 0.8744 0.8744 0.8360
0.49684 0.8804 0.8804 0.8948
0.49694 0.8912 0.8912 0.8960
0.49704 0.8960 0.8960 0.8570
0.49714 0.9007 0.9007 0.9127
0.49724 0.9043 0.9043 1.0063
0.49734 0.9103 0.9103 0.8612
0.49744 0.9190 0.9190 0.8992
0.49754 0.9235 0.9235 1.0177
0.49764 0.9391 0.9391 0.8996
0.49774 0.9547 0.9547 0.8432
0.49784 0.9709 0.9709 0.9085
0.49794 1.0033 1.0033 0.9025
0.49804 0.9751 0.9751 1.2756
0.49814 1.0387 1.0387 1.1184
0.49824 1.0639 1.0639 1.0633
0.49834 1.0849 1.0849 1.0351
0.49843 1.0861 1.0861 1.0519
0.49853 1.0795 1.0795 1.1148
0.49863 1.1058 1.1058 1.0711
0.49873 1.0939 1.0939 1.0843
0.49883 1.1010 1.1010 1.0453
0.49893 1.1104 1.1104 1.0558
0.49903 1.1274 1.1274 1.0483
0.49913 1.1250 1.1250 1.0447
0.49923 1.1346 1.1346 1.0303
0.49933 1.1526 1.1526 1.0273
0.49943 0.9037 0.9037 0.8396
0.49953 0.8180 0.8180 0.7808
0.49963 0.8228 0.8228 0.8486
0.49973 0.8222 0.8222 0.8588
0.49983 0.8240 0.8240 0.8696
0.49993 0.8276 0.8276 0.9889
0.50002 0.8282 0.8282 0.9721
0.50012 0.8326 0.8326 0.9910
0.50022 0.8291 0.8291 0.8855
0.50032 0.8284 0.8284 0.8356
0.50042 0.8297 0.8297 0.8345
0.50052 0.8314 0.8314 0.8854
0.50062 0.8297 0.8297 0.7764
0.50072 0.8308 0.8308 0.8356
0.50082 0.8321 0.8321 0.8285
0.50092 0.8320 0.8320 0.7708
0.50102 0.9400 0.9400 0.9472
0.50112 1.0006 1.0006 0.9730
0.50122 0.9478 0.9478 0.9268
0.50132 1.0096 1.0096 0.9790
0.50142 1.0138 1.0138 0.9736
0.50152 1.0132 1.0132 0.9568
0.50162 1.0174 1.0174 0.9694
0.50171 0.9526 0.9526 0.9598
0.50181 1.0240 1.0240 1.0264
0.50191 1.0210 1.0210 0.9646
0.50201 0.9148 0.9148 1.0288
0.50211 0.9005 0.9005 1.2686
0.50221 0.9652 0.9652 1.0558
0.50231 0.9934 0.9934 1.0402
0.50241 1.0162 1.0162 0.9712
0.50251 0.9472 0.9472 0.9796
0.50261 1.0810 1.0810 1.0510
0.50271 1.0228 1.0228 1.0360
0.50281 1.0186 1.0186 1.0480
0.50291 1.0198 1.0198 0.9898
0.50301 1.0827 1.0827 1.0677
0.50311 1.0174 1.0174 1.0618
0.50321 1.0192 1.0192 0.9814
0.50330 1.0210 1.0210 0.9952
0.50340 1.0144 1.0144 1.0456
0.50350 1.0252 1.0252 0.9940
0.50360 1.0126 1.0126 0.9868
0.50370 1.0114 1.0114 0.9862
0.50380 1.0114 1.0114 1.0384
0.50390 1.0126 1.0126 0.9904
0.50400 1.0150 1.0150 1.0420
0.50410 1.0798 1.0798 1.0546
0.50420 0.9562 0.9562 0.9208
0.50430 1.0731 1.0731 1.0606
0.50440 1.0210 1.0210 0.9622
0.50450 1.0216 1.0216 0.9880
0.50460 1.0216 1.0216 0.9772
0.50470 1.0318 1.0318 1.0408
0.50480 1.0930 1.0930 1.0312
0.50489 1.0306 1.0306 0.9646
0.50499 1.0336 1.0336 0.9718
0.50509 1.0360 1.0360 0.9694
0.50519 1.0372 1.0372 0.9754
0.50529 1.1109 1.1109 1.0414
0.50539 1.0414 1.0414 0.9682
0.50549 1.0336 1.0336 0.9700
0.50559 1.0312 1.0312 0.9766
0.50569 1.1158 1.1158 1.0396
0.50579 1.0444 1.0444 0.9868
0.50589 1.0396 1.0396 0.9826
0.50599 1.1241 1.1241 1.0348
0.50609 1.0564 1.0564 0.9634
0.50619 1.1217 1.1217 1.0390
0.50629 1.0522 1.0522 0.9598
0.50639 1.1307 1.1307 1.0336
0.50649 1.0636 1.0636 0.9694
0.50658 1.1391 1.1391 1.0348
0.50668 1.1296 1.1296 1.0240
0.50678 1.0606 1.0606 0.9676
0.50688 1.1506 1.1506 1.0462
0.50698 1.0647 1.0647 0.9604
0.50708 1.1362 1.1362 1.0312
0.50718 1.0690 1.0690 0.9646
0.50728 1.0474 1.0474 0.9700
0.50738 1.1128 1.1128 1.0258
0.50748 1.0372 1.0372 0.9544
0.50758 1.1212 1.1212 1.0288
0.50768 1.0510 1.0510 0.9628
0.50778 1.0624 1.0624 0.9610
0.50788 1.0522 1.0522 0.9604
0.50798 1.1134 1.1134 1.0276
0.50808 1.0570 1.0570 0.9598
0.50817 1.0660 1.0660 0.9646
0.50827 1.0665 1.0665 0.9652
0.50837 1.1464 1.1464 1.0282
0.50847 1.0564 1.0564 0.9532
0.50857 1.0726 1.0726 0.9574
0.50867 1.1530 1.1530 1.0342
0.50877 1.0809 1.0809 1.0054
0.50887 1.1248 1.1248 1.0282
0.50897 1.0618 1.0618 0.9646
0.50907 1.0714 1.0714 0.9694
0.50917 1.0773 1.0773 0.9658
0.50927 1.0810 1.0810 0.9772
0.50937 1.0821 1.0821 0.9568
0.50947 1.0780 1.0780 0.9568
0.50957 1.0030 1.0030 0.8975
0.50967 1.0828 1.0828 1.0150
0.50976 1.0060 1.0060 0.8981
0.50986 1.0084 1.0084 0.9700
0.50996 1.0869 1.0869 0.9598
0.51006 1.0780 1.0780 0.9832
0.51016 1.0120 1.0120 0.9100
0.51026 1.0174 1.0174 0.9011
0.51036 0.8578 0.8578 0.8350
0.51046 0.8615 0.8615 0.8112
0.51056 0.8626 0.8626 0.7786
0.51066 0.8633 0.8633 0.7776
0.51076 0.8656 0.8656 0.7792
0.51086 0.9179 0.9179 0.9802
0.51096 0.9340 0.9340 1.0192
0.51106 0.9490 0.9490 0.9125
0.51116 0.9640 0.9640 1.1020
0.51126 0.9035 0.9035 1.0042
